scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,159.5152130126953,149.860107421875,1.0,147.40306091308594,143.4468536376953,1.0,143.84678649902344,156.49305725097656,1.0,142.89785766601562,149.75991821289062,1.0,134.76239013671875,148.8224639892578,1.0,125.80061340332031,146.52626037597656,1.0,115.85926818847656,142.94993591308594,1.0,106.96754455566406,136.62867736816406,1.0,100.46837615966797,127.10164642333984,1.0,89.14527130126953,114.06864166259766,1.0,83.9482421875,93.99824523925781,1.0,96.49479675292969,76.21674346923828,1.0
1,153.2157440185547,155.7466583251953,1.0,146.40528869628906,148.37965393066406,1.0,139.2783660888672,157.95924377441406,1.0,140.3981475830078,151.2759552001953,1.0,133.25856018066406,148.26022338867188,1.0,124.65474700927734,146.0662841796875,1.0,115.7284164428711,140.98997497558594,1.0,107.52436065673828,134.62783813476562,1.0,100.27860260009766,126.19867706298828,1.0,89.00384521484375,113.50099182128906,1.0,84.1828384399414,93.98150634765625,1.0,96.5337142944336,75.9168701171875,1.0
2,147.3787841796875,163.39988708496094,1.0,144.80076599121094,153.0951690673828,1.0,133.37823486328125,160.29080200195312,1.0,138.02537536621094,154.26661682128906,1.0,132.19773864746094,149.41372680664062,1.0,125.41305541992188,145.09336853027344,1.0,117.09750366210938,138.24407958984375,1.0,108.60316467285156,133.55039978027344,1.0,100.78565979003906,126.15496826171875,1.0,89.0826644897461,113.50857543945312,1.0,84.02391052246094,94.2525405883789,1.0,96.46342468261719,76.60369110107422,1.0
3,148.67909240722656,161.003173828125,0.9999996423721313,145.31056213378906,152.55841064453125,1.0,134.7146759033203,160.51356506347656,1.0,137.88714599609375,154.4384765625,1.0,132.36082458496094,149.98757934570312,1.0,124.9628677368164,145.5055389404297,1.0,116.35932922363281,139.9442901611328,1.0,108.34874725341797,133.88487243652344,1.0,100.7216567993164,126.25799560546875,1.0,89.03893280029297,113.60838317871094,1.0,84.0241470336914,94.15811157226562,1.0,96.45906066894531,76.36599731445312,1.0
4,149.73001098632812,161.3162078857422,1.0,145.48428344726562,152.92955017089844,1.0,134.98655700683594,160.5319366455078,1.0,138.1475067138672,155.0174560546875,1.0,132.4583282470703,150.63909912109375,1.0,124.89877319335938,146.1890411376953,1.0,116.13578033447266,140.49484252929688,1.0,107.92304992675781,134.1475067138672,1.0,100.3919677734375,126.15634155273438,1.0,88.76349639892578,113.49141693115234,1.0,83.94390106201172,94.09554290771484,1.0,96.34455108642578,76.18424224853516,0.9999998807907104
5,155.54420471191406,141.55966186523438,1.0,141.7442626953125,140.34234619140625,1.0,144.3655242919922,154.11102294921875,1.0,140.2173309326172,147.71133422851562,1.0,132.44839477539062,148.9085693359375,1.0,123.42741394042969,147.85494995117188,1.0,113.70848083496094,145.1690216064453,1.0,104.62168884277344,138.7473907470703,1.0,98.89893341064453,129.14625549316406,1.0,88.01005554199219,116.09856414794922,1.0,84.12329864501953,95.00684356689453,1.0,96.3321762084961,78.07150268554688,1.0
6,155.28628540039062,120.82156372070312,1.0,138.35324096679688,129.5185089111328,1.0,149.73597717285156,139.2135467529297,1.0,142.31394958496094,138.33200073242188,1.0,135.17066955566406,144.77182006835938,1.0,125.40271759033203,147.6081085205078,1.0,115.16840362548828,147.3755340576172,1.0,104.97711181640625,143.65008544921875,1.0,100.55311584472656,132.30335998535156,1.0,87.0240478515625,117.89930725097656,1.0,82.01605224609375,98.20379638671875,1.0,96.29330444335938,79.13278198242188,0.9999998807907104
7,143.51156616210938,110.69027709960938,1.0,134.08180236816406,122.62535095214844,1.0,145.33099365234375,129.90597534179688,1.0,139.52505493164062,130.01724243164062,1.0,134.09039306640625,139.9075469970703,1.0,126.35181427001953,146.14117431640625,1.0,115.66275024414062,147.8578338623047,1.0,105.89895629882812,147.04177856445312,1.0,100.46794891357422,135.12371826171875,1.0,86.64348602294922,122.78761291503906,1.0,81.03960418701172,101.75666809082031,0.9999988079071045,92.0266342163086,82.28538513183594,1.0
