scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,72.53131103515625,142.7283935546875,0.9998010396957397,86.19219207763672,142.6630859375,1.0,73.87792205810547,135.28585815429688,1.0,80.55509185791016,136.47450256347656,1.0,87.34588623046875,131.51785278320312,1.0,94.8582992553711,124.5931625366211,1.0,104.88168334960938,121.49269104003906,1.0,116.69015502929688,115.70352935791016,1.0,126.17340850830078,110.97940826416016,1.0,148.02597045898438,98.23722076416016,0.9999997019767761,172.1746368408203,86.71885681152344,1.0,193.4533233642578,86.6545181274414,1.0
1,62.36167526245117,140.53369140625,1.0,74.40853118896484,145.57601928710938,1.0,67.00397491455078,133.98095703125,1.0,71.68157958984375,138.32177734375,1.0,80.33476257324219,134.35826110839844,1.0,90.03266143798828,129.38937377929688,1.0,101.12128448486328,126.1597900390625,1.0,111.06385040283203,120.89611053466797,1.0,120.86553192138672,115.42053985595703,1.0,141.24037170410156,104.79914093017578,0.9999979734420776,165.47076416015625,94.0743408203125,0.9999997019767761,188.80734252929688,93.69448852539062,1.0
2,60.29118347167969,128.38662719726562,1.0,71.893798828125,138.6724395751953,1.0,67.08350372314453,123.55714416503906,1.0,71.51010131835938,131.11448669433594,1.0,79.87648010253906,129.3280029296875,1.0,88.58905792236328,126.31835174560547,1.0,97.62162017822266,122.70924377441406,1.0,106.77423095703125,117.8774642944336,1.0,115.64298248291016,111.06114959716797,1.0,137.01007080078125,102.33331298828125,0.9999983310699463,163.57432556152344,92.10945129394531,0.9999991655349731,188.3660430908203,93.01721954345703,1.0
3,43.00681686401367,118.4218978881836,1.0,52.57211685180664,131.11895751953125,1.0,50.676666259765625,115.54234313964844,1.0,53.40367889404297,123.36207580566406,1.0,62.9188232421875,123.77535247802734,1.0,73.23787689208984,123.64373779296875,1.0,84.19430541992188,123.25402069091797,1.0,95.24515533447266,120.69485473632812,1.0,105.73220825195312,117.38645935058594,1.0,130.27854919433594,114.33245849609375,1.0,153.66921997070312,109.19293212890625,1.0,179.1776580810547,106.77096557617188,1.0
4,15.279491424560547,116.99314880371094,0.9997653961181641,24.57166290283203,128.81936645507812,1.0,22.4902400970459,114.21346282958984,1.0,26.2954158782959,122.52649688720703,1.0,36.36666488647461,123.28334045410156,1.0,48.770965576171875,122.1811294555664,1.0,61.074012756347656,121.61959838867188,1.0,74.38632202148438,119.2983627319336,1.0,86.46714782714844,116.36750793457031,1.0,112.20010375976562,111.54332733154297,1.0,136.2665252685547,106.6640625,1.0,160.53956604003906,101.95333862304688,1.0
5,3.920903205871582,125.123046875,0.05166909098625183,16.13017463684082,133.73219299316406,1.0,9.946504592895508,119.46755981445312,1.0,16.67603874206543,126.69681549072266,1.0,28.47503662109375,124.0899658203125,1.0,40.56550216674805,122.50285339355469,1.0,53.950958251953125,120.02198791503906,1.0,66.59414672851562,119.91072845458984,1.0,78.16389465332031,118.6742172241211,1.0,105.01016235351562,114.18032836914062,1.0,129.12896728515625,111.67533111572266,0.9999998211860657,153.84201049804688,112.17012023925781,0.9999994039535522
6,1.8989994525909424,118.39606475830078,0.9527772665023804,12.561198234558105,131.1651611328125,1.0,9.89158821105957,117.5335464477539,1.0,14.939764022827148,124.46065521240234,1.0,27.226083755493164,124.52220916748047,1.0,40.02073287963867,122.83194732666016,1.0,53.978294372558594,120.7636947631836,1.0,66.54068756103516,120.11436462402344,1.0,78.1470947265625,118.55121612548828,1.0,105.0600814819336,114.79778289794922,1.0,128.4002685546875,111.70243835449219,0.9999994039535522,154.1296844482422,113.62177276611328,0.9999997019767761
7,65.37398529052734,104.44782257080078,1.0,63.69512939453125,122.34831237792969,1.0,73.84209442138672,112.95398712158203,1.0,70.51219940185547,119.86451721191406,1.0,75.8703384399414,125.5571060180664,1.0,84.1371078491211,129.28143310546875,1.0,92.54745483398438,132.59922790527344,1.0,102.22666931152344,133.50216674804688,1.0,112.00418090820312,133.1231689453125,1.0,129.3319549560547,137.3757781982422,1.0,147.9681396484375,138.29006958007812,1.0,166.93299865722656,132.70416259765625,1.0
