scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,143.83041381835938,179.67604064941406,1.0,157.24655151367188,188.70924377441406,1.0,157.5155792236328,175.8734893798828,1.0,161.82142639160156,182.79490661621094,1.0,171.9243927001953,181.66912841796875,1.0,181.22415161132812,179.3087615966797,1.0,191.7694091796875,176.1767578125,1.0,199.9578857421875,171.2593994140625,1.0,208.5418701171875,163.96156311035156,1.0,226.49237060546875,152.6836700439453,1.0,239.75013732910156,139.25497436523438,1.0,247.74725341796875,122.41814422607422,0.9999891519546509
1,133.0260772705078,174.19451904296875,1.0,146.7903289794922,186.5289306640625,1.0,149.628173828125,173.8415069580078,1.0,153.2888946533203,181.68856811523438,1.0,164.75148010253906,180.9429168701172,1.0,176.6564483642578,180.0889434814453,1.0,187.9001007080078,178.15008544921875,1.0,197.30654907226562,173.70494079589844,1.0,207.86962890625,165.908935546875,1.0,225.47860717773438,156.9652862548828,1.0,241.66476440429688,146.6943817138672,1.0,253.37973022460938,132.13856506347656,1.0
2,135.88665771484375,174.6402587890625,1.0,149.16343688964844,186.91017150878906,1.0,152.08807373046875,175.1327362060547,1.0,155.68243408203125,182.18475341796875,1.0,167.25343322753906,181.64047241210938,1.0,178.6094207763672,180.1173095703125,1.0,188.81698608398438,177.67388916015625,1.0,198.11573791503906,173.29342651367188,1.0,208.2592010498047,165.77337646484375,1.0,225.71249389648438,156.41717529296875,1.0,241.7594451904297,146.11276245117188,1.0,253.6613006591797,131.92333984375,1.0
3,146.63327026367188,182.20474243164062,1.0,159.67958068847656,190.52879333496094,1.0,158.46649169921875,176.40248107910156,1.0,163.09716796875,183.56143188476562,1.0,172.2967529296875,182.51202392578125,1.0,181.3413543701172,179.59413146972656,1.0,191.75852966308594,177.322509765625,1.0,200.2966766357422,171.56349182128906,1.0,209.37109375,164.80267333984375,1.0,228.08267211914062,154.17904663085938,1.0,243.24281311035156,142.5029296875,1.0,252.9674835205078,125.18115234375,0.9999996423721313
4,161.5063018798828,191.99937438964844,0.6867303848266602,173.90380859375,192.77413940429688,1.0,164.2082061767578,185.2423095703125,1.0,171.3626708984375,187.55589294433594,1.0,178.30776977539062,182.51931762695312,1.0,184.48646545410156,177.00289916992188,1.0,194.41368103027344,173.95269775390625,1.0,203.16171264648438,167.62338256835938,1.0,212.55474853515625,161.5437774658203,1.0,228.33041381835938,149.65553283691406,1.0,242.06869506835938,136.55438232421875,1.0,252.18397521972656,118.74518585205078,1.0
5,158.4827423095703,187.49586486816406,0.9997549653053284,172.7118682861328,191.82266235351562,1.0,164.22230529785156,182.5516357421875,1.0,170.91567993164062,186.04354858398438,1.0,178.5216064453125,181.6872100830078,1.0,185.94052124023438,177.08529663085938,1.0,194.49075317382812,173.6378173828125,1.0,202.9752197265625,167.6591339111328,1.0,212.2647705078125,161.59913635253906,1.0,228.23275756835938,149.6956329345703,1.0,241.85243225097656,136.71482849121094,1.0,252.28973388671875,118.83154296875,1.0
6,158.56626892089844,187.86573791503906,0.9990784525871277,172.84671020507812,191.9529266357422,1.0,164.1844024658203,182.90052795410156,1.0,170.94895935058594,186.19822692871094,1.0,178.45281982421875,181.75375366210938,1.0,185.8822479248047,177.04063415527344,1.0,194.4434051513672,173.6107635498047,1.0,203.47592163085938,167.73973083496094,1.0,212.1673583984375,161.67034912109375,1.0,228.09326171875,149.62222290039062,1.0,242.0172576904297,136.49964904785156,1.0,252.6040802001953,118.45942687988281,1.0
7,164.11343383789062,191.4625701904297,0.05659237504005432,175.82635498046875,190.34140014648438,1.0,165.01551818847656,184.93881225585938,1.0,172.35585021972656,185.8540802001953,1.0,178.2056884765625,180.7086944580078,1.0,185.29489135742188,176.0179901123047,1.0,193.71990966796875,172.78265380859375,1.0,203.15957641601562,167.25267028808594,1.0,212.29747009277344,161.7211151123047,1.0,228.2923583984375,149.7677764892578,1.0,242.03952026367188,136.75079345703125,1.0,252.5406036376953,118.57169342041016,1.0
