scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,165.57960510253906,122.59341430664062,1.0,181.0557861328125,124.73577117919922,1.0,174.561279296875,116.1201400756836,1.0,181.41488647460938,118.67159271240234,1.0,184.97247314453125,112.97808074951172,1.0,187.21421813964844,104.59405517578125,1.0,187.08291625976562,94.92272186279297,1.0,187.12033081054688,87.44221496582031,1.0,183.17852783203125,76.69172668457031,1.0,173.54617309570312,58.796321868896484,1.0,157.10275268554688,46.29299545288086,1.0,134.05242919921875,44.699886322021484,1.0
1,153.63601684570312,120.63470458984375,1.0,172.73228454589844,124.25694274902344,1.0,169.40809631347656,114.87328338623047,1.0,174.7820281982422,118.42046356201172,1.0,180.897705078125,113.88932037353516,1.0,185.1204376220703,105.94005584716797,1.0,187.3966827392578,96.26451873779297,1.0,188.09921264648438,87.8570556640625,1.0,185.43943786621094,76.6944808959961,1.0,181.48159790039062,57.704376220703125,1.0,166.02574157714844,41.99028396606445,0.9999997615814209,139.82186889648438,39.09144592285156,1.0
2,158.14309692382812,119.4380874633789,1.0,172.73155212402344,123.65763092041016,1.0,169.7629852294922,113.39897918701172,1.0,174.3446807861328,117.17716217041016,1.0,180.27662658691406,113.30801391601562,1.0,184.6231689453125,105.7952880859375,1.0,186.73085021972656,96.13968658447266,1.0,187.4792938232422,87.6302490234375,1.0,185.98092651367188,76.52900695800781,1.0,182.42189025878906,56.935096740722656,1.0,167.14492797851562,41.437599182128906,0.9999998211860657,140.91128540039062,38.6735725402832,1.0
3,165.33018493652344,131.65957641601562,1.0,178.52577209472656,126.58751678466797,1.0,171.09994506835938,118.9964370727539,1.0,176.81893920898438,121.11993408203125,1.0,180.4723663330078,115.49066925048828,1.0,183.72073364257812,106.04275512695312,1.0,185.65972900390625,96.3546371459961,1.0,186.77342224121094,87.49369812011719,1.0,185.5818328857422,75.87987518310547,1.0,182.49893188476562,55.420772552490234,1.0,167.28091430664062,40.08112716674805,1.0,141.2432403564453,37.964115142822266,1.0
4,163.36990356445312,133.60968017578125,1.0,178.61773681640625,126.96139526367188,1.0,169.8209991455078,120.29063415527344,1.0,177.05043029785156,122.2526626586914,1.0,181.07925415039062,116.1319580078125,1.0,184.13648986816406,106.56150817871094,1.0,186.23057556152344,96.24690246582031,1.0,187.15139770507812,87.41960906982422,1.0,185.94200134277344,76.06962585449219,1.0,182.832275390625,55.041439056396484,1.0,167.46510314941406,39.736820220947266,0.9999997615814209,141.17930603027344,37.921051025390625,1.0
5,157.0525665283203,115.8230972290039,1.0,175.6881866455078,119.55741119384766,1.0,170.4534149169922,110.3460922241211,1.0,176.98977661132812,114.58458709716797,1.0,182.32476806640625,110.16189575195312,1.0,188.64846801757812,102.7987060546875,1.0,191.6688995361328,94.97581481933594,1.0,190.49041748046875,86.72293090820312,1.0,188.71310424804688,75.97648620605469,1.0,185.6704559326172,54.30975341796875,1.0,172.10183715820312,38.10844039916992,1.0,143.00701904296875,37.579490661621094,1.0
6,138.6378173828125,102.06802368164062,1.0,153.01339721679688,114.39664459228516,1.0,154.98687744140625,102.21925354003906,1.0,157.87437438964844,108.19894409179688,1.0,169.12391662597656,107.92411804199219,1.0,180.66969299316406,105.00634002685547,1.0,187.7996063232422,98.3479232788086,1.0,191.66172790527344,89.69192504882812,1.0,192.16336059570312,78.76310729980469,1.0,195.548828125,55.759735107421875,1.0,187.48463439941406,37.64347839355469,0.9999997615814209,158.36082458496094,31.613115310668945,0.9999779462814331
7,115.32484436035156,102.18018341064453,1.0,129.78224182128906,110.9582290649414,1.0,131.62460327148438,97.91680145263672,1.0,135.35357666015625,105.04645538330078,1.0,147.83016967773438,106.0294418334961,1.0,159.7493896484375,105.7535400390625,1.0,172.35470581054688,104.06558227539062,1.0,183.97206115722656,98.34876251220703,1.0,194.55357360839844,90.23587799072266,1.0,207.47451782226562,74.42994689941406,0.9999996423721313,212.0930938720703,54.952945709228516,1.0,196.66795349121094,38.511661529541016,1.0
