scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,91.359375,147.3821563720703,1.0,104.80010223388672,156.4444122314453,1.0,103.70488739013672,143.02561950683594,1.0,108.7203369140625,149.51583862304688,1.0,116.93753814697266,144.74905395507812,1.0,125.18087768554688,139.6934356689453,1.0,132.46055603027344,129.94332885742188,1.0,136.52688598632812,119.48011016845703,1.0,140.66159057617188,105.83258056640625,1.0,149.86058044433594,86.77367401123047,1.0,153.52151489257812,68.48949432373047,1.0,141.47291564941406,49.04575729370117,1.0
1,87.0925064086914,142.93331909179688,1.0,100.56175994873047,153.7677001953125,1.0,98.11992645263672,140.8723602294922,1.0,103.5750732421875,148.27239990234375,1.0,113.07768249511719,145.720458984375,1.0,122.37647247314453,140.23146057128906,1.0,130.66175842285156,132.283203125,1.0,136.96705627441406,123.74280548095703,1.0,141.6492919921875,112.68305969238281,1.0,150.21221923828125,93.64898681640625,1.0,155.8368377685547,75.9838638305664,1.0,162.1905059814453,56.068233489990234,1.0
2,82.584228515625,120.6821060180664,1.0,91.73065185546875,138.99330139160156,1.0,98.71324157714844,128.46922302246094,1.0,97.65339660644531,134.79852294921875,1.0,107.42636108398438,136.3049774169922,1.0,117.8812026977539,136.78640747070312,1.0,127.21087646484375,133.8021240234375,1.0,137.004638671875,125.32186889648438,1.0,143.1044158935547,115.46272277832031,1.0,154.38697814941406,96.34352111816406,0.9999995827674866,162.1207275390625,75.52094268798828,0.9999997615814209,167.80747985839844,53.941184997558594,1.0
3,79.62149810791016,110.22727966308594,1.0,85.02278137207031,130.8752899169922,1.0,95.3564224243164,119.5064926147461,1.0,93.19098663330078,127.62480163574219,1.0,102.58136749267578,131.1086883544922,1.0,111.9233169555664,132.97698974609375,1.0,122.56079864501953,132.12916564941406,1.0,132.4151153564453,128.85348510742188,1.0,143.05055236816406,118.09735870361328,1.0,154.4384765625,100.263671875,1.0,163.01739501953125,79.55701446533203,0.9999986886978149,167.82919311523438,59.4732780456543,1.0
4,89.88509368896484,104.59883117675781,1.0,88.39404296875,124.72608184814453,1.0,100.83991241455078,117.3734359741211,1.0,96.48168182373047,124.57838439941406,1.0,104.04193878173828,129.8220977783203,1.0,112.0783920288086,131.64706420898438,1.0,123.91871643066406,132.28196716308594,1.0,133.55503845214844,129.0777587890625,0.9999995231628418,143.5414276123047,118.36400604248047,1.0,155.23626708984375,101.46631622314453,1.0,165.47486877441406,84.2055892944336,0.9999970197677612,172.66067504882812,60.80670928955078,1.0
5,85.90531921386719,95.88400268554688,1.0,85.89674377441406,120.34434509277344,1.0,100.11922454833984,112.9034423828125,1.0,94.51624298095703,120.02262115478516,1.0,102.49996185302734,126.14730834960938,1.0,110.27923583984375,129.6196746826172,1.0,121.33721923828125,130.5806121826172,1.0,132.05899047851562,129.58596801757812,1.0,142.29864501953125,121.31216430664062,0.9999972581863403,154.4267120361328,104.47374725341797,0.9999998807907104,166.76834106445312,89.03907012939453,0.9999996423721313,175.53713989257812,68.17976379394531,1.0
6,79.45197296142578,129.47222900390625,1.0,90.50193786621094,139.7829132080078,1.0,88.97447204589844,125.36512756347656,1.0,93.33246612548828,134.34762573242188,1.0,102.36986541748047,133.46791076660156,1.0,112.4248275756836,133.5492401123047,1.0,123.4992446899414,132.34957885742188,1.0,132.47438049316406,129.0166473388672,1.0,141.9475860595703,119.34917449951172,1.0,154.8013916015625,102.59062957763672,1.0,166.9241485595703,87.80147552490234,0.9999997615814209,175.63783264160156,67.59920501708984,1.0
7,76.56085968017578,143.93893432617188,1.0,89.24152374267578,148.5550537109375,1.0,83.09912872314453,135.2594451904297,1.0,88.72679138183594,140.66812133789062,1.0,97.33439636230469,138.03292846679688,1.0,107.92584991455078,135.5936279296875,1.0,120.14471435546875,131.6672821044922,1.0,130.1299285888672,127.76996612548828,1.0,140.45384216308594,118.57164001464844,1.0,153.8276824951172,101.615478515625,1.0,166.55393981933594,87.7309341430664,1.0,175.6146697998047,67.99668884277344,1.0
