scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,158.41151428222656,89.54634857177734,1.0,142.6610107421875,97.87862396240234,1.0,154.36929321289062,108.60615539550781,1.0,146.59811401367188,104.86930084228516,1.0,138.53762817382812,112.25797271728516,1.0,127.92828369140625,113.9244155883789,1.0,118.33966064453125,112.89039611816406,1.0,107.48811340332031,107.36333465576172,1.0,97.69960021972656,100.76858520507812,1.0,75.55533599853516,90.54940032958984,1.0,55.18645477294922,86.21859741210938,1.0,46.62178039550781,74.04083251953125,1.0
1,154.93922424316406,92.14339447021484,1.0,140.61866760253906,98.9161605834961,1.0,152.2749481201172,109.85452270507812,1.0,144.44296264648438,107.71367645263672,1.0,136.93019104003906,112.50928497314453,1.0,126.62213897705078,113.83226013183594,1.0,116.93201446533203,112.63543701171875,1.0,106.70637512207031,107.46150207519531,1.0,96.83060455322266,101.0771255493164,1.0,75.34281921386719,91.78973388671875,1.0,54.99674606323242,88.67637634277344,1.0,46.77935791015625,76.76425170898438,1.0
2,154.97500610351562,94.67345428466797,0.9999998211860657,140.00538635253906,101.02120971679688,1.0,149.8369140625,113.04169464111328,0.9999997615814209,143.47731018066406,109.665283203125,1.0,135.51551818847656,113.54690551757812,1.0,125.59455871582031,113.48066711425781,1.0,114.9262924194336,112.25677490234375,1.0,104.4746322631836,107.14545440673828,1.0,95.26870727539062,100.97624206542969,1.0,75.6505355834961,92.2386474609375,1.0,55.552764892578125,90.333251953125,1.0,46.6319580078125,80.36820983886719,1.0
3,147.1697998046875,130.65126037597656,1.0,143.4947052001953,118.14130401611328,1.0,133.30809020996094,127.35722351074219,1.0,137.2643585205078,120.88300323486328,1.0,131.1015625,115.07991027832031,1.0,124.6097640991211,109.53280639648438,1.0,116.72371673583984,104.57799530029297,1.0,107.25875854492188,101.92204284667969,1.0,95.5450210571289,96.30460357666016,1.0,77.01351165771484,86.76953125,1.0,56.17181396484375,83.98167419433594,1.0,46.11221694946289,73.9439697265625,1.0
4,147.82154846191406,137.81991577148438,1.0,142.32965087890625,122.24175262451172,1.0,131.1796875,129.61624145507812,1.0,136.4110107421875,123.21329498291016,1.0,131.61923217773438,117.51716613769531,1.0,124.79132080078125,110.05882263183594,1.0,117.06267547607422,103.92012023925781,1.0,108.10004425048828,100.32581329345703,1.0,96.83637237548828,94.59976196289062,1.0,77.8971939086914,82.80374908447266,1.0,56.611881256103516,79.37924194335938,1.0,46.37013626098633,70.87031555175781,1.0
5,139.3816375732422,137.63328552246094,1.0,139.88780212402344,122.25836944580078,1.0,127.85224151611328,128.46450805664062,1.0,132.98724365234375,122.0826416015625,1.0,129.36419677734375,116.45436096191406,1.0,124.53236389160156,108.638671875,1.0,117.45763397216797,102.37501525878906,1.0,109.01847076416016,98.58458709716797,1.0,98.29309844970703,93.80769348144531,1.0,79.26152038574219,81.87773895263672,1.0,57.18017578125,78.48492431640625,1.0,46.270809173583984,70.56808471679688,1.0
6,138.6006317138672,141.25523376464844,1.0,139.01025390625,125.0796127319336,1.0,126.60216522216797,129.72869873046875,1.0,132.02175903320312,124.32301330566406,1.0,129.11842346191406,117.90809631347656,1.0,124.734375,109.30513763427734,1.0,117.868896484375,102.36634063720703,1.0,109.73235321044922,97.48916625976562,1.0,98.70294952392578,91.34209442138672,1.0,79.74722290039062,80.75459289550781,1.0,57.518367767333984,77.90750885009766,1.0,46.08953094482422,70.4410400390625,1.0
7,128.77255249023438,139.6357879638672,1.0,136.62423706054688,125.7747802734375,1.0,122.61063385009766,127.73499298095703,1.0,130.1272430419922,122.86231994628906,1.0,128.01072692871094,116.39915466308594,1.0,125.45382690429688,108.05413055419922,1.0,119.31499481201172,100.81865692138672,1.0,111.8666763305664,95.36231994628906,1.0,100.38587951660156,89.63949584960938,1.0,81.72852325439453,79.19422912597656,1.0,59.75067901611328,76.26603698730469,1.0,46.469364166259766,70.7593002319336,1.0
