scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,208.2501678466797,127.54908752441406,0.9999997615814209,202.8242645263672,118.50666046142578,1.0,196.091064453125,129.80206298828125,1.0,197.42214965820312,120.78825378417969,1.0,190.38548278808594,114.83877563476562,1.0,180.9901123046875,104.08753967285156,1.0,180.037109375,91.48295593261719,1.0,183.20301818847656,78.52456665039062,1.0,189.18630981445312,69.9898910522461,1.0,200.78184509277344,59.801353454589844,1.0,214.1265411376953,53.304901123046875,1.0,219.4977569580078,41.71503448486328,1.0
1,212.80062866210938,128.7110595703125,1.0,206.10488891601562,121.65853881835938,1.0,201.24327087402344,132.779541015625,1.0,200.87060546875,126.40408325195312,1.0,194.03671264648438,118.39582824707031,1.0,185.00599670410156,108.05311584472656,1.0,180.72357177734375,94.57225799560547,1.0,181.4347381591797,83.49686431884766,1.0,185.85179138183594,73.01126098632812,1.0,196.6990509033203,60.635623931884766,1.0,210.43971252441406,54.60133361816406,1.0,220.114501953125,43.88414001464844,1.0
2,217.9558868408203,111.56976318359375,1.0,206.52467346191406,107.80747985839844,1.0,208.58822631835938,122.04090118408203,1.0,203.92691040039062,115.19017791748047,1.0,194.63653564453125,112.25830078125,1.0,186.424072265625,105.504638671875,1.0,180.68797302246094,95.88915252685547,1.0,181.19798278808594,83.88341522216797,1.0,186.00326538085938,71.95288848876953,1.0,197.2834014892578,60.97800827026367,1.0,210.35610961914062,56.27368927001953,1.0,219.6898193359375,47.52000045776367,1.0
3,230.3671875,107.65857696533203,1.0,217.73785400390625,108.24259948730469,1.0,220.88821411132812,120.35574340820312,1.0,214.62637329101562,114.93435668945312,1.0,203.35821533203125,113.9662857055664,1.0,192.66647338867188,105.81879425048828,1.0,183.97216796875,96.70610809326172,0.9999995231628418,181.71603393554688,84.63361358642578,1.0,184.93763732910156,73.2645492553711,1.0,195.80740356445312,61.77847671508789,1.0,209.33877563476562,56.94036102294922,1.0,219.3050537109375,49.13833999633789,1.0
4,233.68199157714844,111.22079467773438,1.0,221.59005737304688,109.47750854492188,1.0,223.14083862304688,121.61876678466797,1.0,217.76824951171875,116.3149642944336,1.0,208.10507202148438,113.0562973022461,1.0,195.3472900390625,104.99063110351562,1.0,186.82789611816406,97.3924331665039,0.9999979734420776,183.12779235839844,84.66809844970703,1.0,185.22032165527344,73.6885986328125,1.0,196.0471649169922,62.07826232910156,1.0,210.22300720214844,56.24810028076172,1.0,218.8542938232422,49.937767028808594,1.0
5,229.93896484375,106.7299575805664,1.0,219.1768341064453,107.61160278320312,1.0,220.1713409423828,120.58699798583984,1.0,216.0410614013672,114.14421844482422,1.0,205.30995178222656,112.22256469726562,1.0,194.19725036621094,104.21224975585938,1.0,185.36915588378906,95.59429168701172,0.9999994039535522,182.4324493408203,84.13427734375,1.0,185.1149444580078,73.351318359375,1.0,196.04638671875,61.788902282714844,1.0,210.51316833496094,56.27546310424805,1.0,218.74159240722656,50.77912902832031,1.0
6,205.12013244628906,125.91275787353516,0.9999719858169556,202.54515075683594,115.53997039794922,1.0,192.94598388671875,123.73523712158203,1.0,196.0349884033203,116.54692840576172,1.0,190.69190979003906,110.0579833984375,1.0,183.10452270507812,101.38138580322266,1.0,180.50111389160156,89.19589233398438,1.0,181.49209594726562,78.25142669677734,1.0,186.3546600341797,71.0902099609375,1.0,196.87510681152344,58.5267219543457,1.0,210.98216247558594,55.23976516723633,1.0,220.55784606933594,46.51631164550781,1.0
7,164.8557586669922,122.17179870605469,1.0,181.1392822265625,117.72722625732422,1.0,172.12734985351562,110.6668472290039,1.0,178.4967803955078,111.46092224121094,1.0,182.39334106445312,104.08016967773438,1.0,183.2333526611328,94.39071655273438,1.0,185.9483184814453,84.74378204345703,1.0,188.10206604003906,74.08763885498047,1.0,190.5145721435547,66.54663848876953,1.0,199.9423370361328,55.120121002197266,1.0,212.31881713867188,52.189613342285156,1.0,220.4582061767578,45.045894622802734,1.0
