scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,70.54496002197266,104.28276062011719,1.0,76.23258209228516,124.16062927246094,1.0,84.46627807617188,112.7848129272461,1.0,82.00088500976562,120.78121185302734,1.0,89.39298248291016,128.97622680664062,1.0,95.79230499267578,136.36514282226562,1.0,103.95552062988281,144.576171875,1.0,114.45242309570312,150.99525451660156,1.0,127.42083740234375,158.313232421875,1.0,145.9381866455078,166.13958740234375,1.0,165.35240173339844,166.1073455810547,1.0,187.4432373046875,151.39437866210938,1.0
1,55.39263916015625,85.73654174804688,1.0,60.112606048583984,106.61649322509766,1.0,69.08026123046875,93.6130142211914,1.0,66.42767333984375,102.84038543701172,1.0,73.51404571533203,110.48046112060547,1.0,79.32675170898438,119.49964141845703,1.0,87.12798309326172,128.70761108398438,1.0,97.65049743652344,138.06500244140625,1.0,109.20194244384766,147.32394409179688,1.0,125.32606506347656,160.03623962402344,1.0,145.87489318847656,168.60301208496094,1.0,171.44346618652344,168.74830627441406,1.0
2,58.70496368408203,78.82978820800781,1.0,59.04047393798828,99.29129791259766,1.0,70.88462829589844,91.31797790527344,1.0,65.4510726928711,97.85050201416016,1.0,71.80028533935547,106.396240234375,1.0,76.72229766845703,115.54205322265625,1.0,82.11138153076172,124.49989318847656,1.0,90.11346435546875,133.06167602539062,1.0,98.98301696777344,141.4281463623047,1.0,112.91322326660156,157.02792358398438,1.0,128.13909912109375,167.46434020996094,1.0,151.32081604003906,172.18911743164062,1.0
3,92.62931060791016,86.96134185791016,1.0,80.98412322998047,99.90138244628906,1.0,96.09352111816406,103.58959197998047,1.0,87.7768325805664,106.75765228271484,1.0,85.91177368164062,115.79788208007812,1.0,84.48304748535156,123.82925415039062,1.0,87.37605285644531,131.5270233154297,1.0,90.92755889892578,139.06532287597656,1.0,97.24700927734375,146.91465759277344,1.0,108.68021392822266,160.48849487304688,1.0,122.60625457763672,174.6942596435547,1.0,145.5064697265625,181.94061279296875,1.0
4,109.29095458984375,88.31182098388672,1.0,92.34916687011719,96.49818420410156,1.0,106.33598327636719,106.9784164428711,1.0,96.23452758789062,106.42770385742188,1.0,91.80164337158203,113.83265686035156,1.0,87.49211883544922,121.65806579589844,1.0,85.32308197021484,130.94309997558594,1.0,86.9986343383789,138.8082275390625,1.0,91.4419174194336,147.32745361328125,1.0,96.04368591308594,162.95814514160156,1.0,103.98563385009766,179.8549041748047,1.0,118.5112075805664,191.25704956054688,0.9999996423721313
5,110.62625122070312,90.9908218383789,1.0,94.195068359375,98.25304412841797,1.0,108.88768768310547,109.1992416381836,1.0,98.3918228149414,109.00390625,1.0,93.83696746826172,115.60598754882812,1.0,88.69148254394531,122.66979217529297,1.0,85.8994369506836,131.31866455078125,1.0,87.09371185302734,139.02928161621094,1.0,90.75879669189453,147.8043212890625,1.0,93.70059204101562,162.84567260742188,1.0,100.1271743774414,179.78175354003906,1.0,110.2776107788086,192.35690307617188,0.9999974966049194
6,105.66686248779297,90.43634033203125,1.0,89.81289672851562,101.23396301269531,1.0,106.80044555664062,108.01072692871094,1.0,95.4849853515625,110.1533203125,1.0,91.99281311035156,117.73663330078125,1.0,88.7209701538086,124.21559143066406,1.0,87.23928833007812,131.63693237304688,1.0,87.5496597290039,139.80906677246094,1.0,91.15357971191406,148.31051635742188,1.0,92.97587585449219,162.3818359375,1.0,99.96263885498047,176.7797088623047,1.0,110.32546997070312,188.7787628173828,1.0
7,92.65772247314453,87.94465637207031,1.0,83.37677764892578,102.59649658203125,1.0,100.62616729736328,104.49151611328125,1.0,91.57276153564453,109.50379943847656,1.0,90.62897491455078,118.15245056152344,1.0,88.5196762084961,125.2581558227539,1.0,88.57093811035156,132.43106079101562,1.0,88.34272766113281,140.01641845703125,1.0,91.7481918334961,148.19061279296875,1.0,95.61747741699219,161.82086181640625,1.0,101.9744873046875,175.3973388671875,1.0,112.10478210449219,186.86721801757812,1.0
