scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,215.5667724609375,189.37380981445312,0.9789482355117798,214.7314910888672,179.963134765625,1.0,203.76295471191406,184.5481414794922,0.9999994039535522,208.49478149414062,179.68661499023438,1.0,203.6614990234375,170.89395141601562,1.0,196.12396240234375,164.517822265625,1.0,186.6346893310547,156.92527770996094,1.0,176.45480346679688,148.96873474121094,1.0,169.8260040283203,140.40977478027344,1.0,164.3553466796875,124.91222381591797,1.0,164.55087280273438,101.95825958251953,0.9999992251396179,175.56483459472656,88.20415496826172,0.9999905824661255
1,217.88272094726562,170.68080139160156,1.0,209.03414916992188,167.1836700439453,1.0,204.67672729492188,177.75851440429688,1.0,204.7236328125,171.28662109375,1.0,196.1049346923828,167.98316955566406,1.0,186.3446502685547,164.08111572265625,1.0,176.8872528076172,157.32078552246094,1.0,167.46585083007812,149.48463439941406,1.0,162.0792236328125,140.1417999267578,1.0,158.0872039794922,123.57221221923828,1.0,159.80345153808594,103.43987274169922,0.9999992847442627,169.91525268554688,88.35167694091797,0.9999971389770508
2,202.545166015625,132.66976928710938,1.0,192.61557006835938,139.98292541503906,1.0,201.42755126953125,151.34368896484375,1.0,194.76556396484375,149.2347869873047,1.0,187.4646453857422,154.83213806152344,1.0,179.87298583984375,160.62234497070312,1.0,168.67811584472656,159.08238220214844,1.0,157.2836456298828,153.49435424804688,1.0,152.7526092529297,142.53506469726562,1.0,139.71372985839844,126.6695785522461,1.0,133.8313751220703,105.86788177490234,0.9999997615814209,140.4610137939453,87.90342712402344,1.0
3,205.33267211914062,142.514404296875,1.0,196.60548400878906,143.03213500976562,1.0,200.40695190429688,156.2238311767578,1.0,195.50335693359375,151.3365020751953,1.0,187.76156616210938,154.4803009033203,1.0,178.45965576171875,156.24154663085938,1.0,169.10769653320312,156.9696502685547,1.0,157.34153747558594,150.970947265625,1.0,152.01400756835938,140.77281188964844,1.0,141.45033264160156,127.08903503417969,1.0,137.56356811523438,107.30670928955078,0.999998152256012,137.1578369140625,90.3773193359375,0.9999991655349731
4,204.164306640625,147.75282287597656,1.0,195.81483459472656,146.6964874267578,1.0,197.2007293701172,159.72259521484375,1.0,193.30770874023438,154.86514282226562,1.0,185.79689025878906,155.58944702148438,1.0,176.2947235107422,155.41571044921875,1.0,167.2240753173828,153.23953247070312,1.0,157.42771911621094,147.97747802734375,1.0,150.66168212890625,138.468017578125,1.0,142.26364135742188,124.861572265625,1.0,138.64004516601562,104.48135375976562,0.9999998211860657,134.87701416015625,88.48869323730469,0.9999972581863403
5,204.77159118652344,148.72659301757812,1.0,196.3817901611328,147.7474365234375,1.0,197.72866821289062,160.83644104003906,1.0,194.6895294189453,155.21713256835938,1.0,186.36502075195312,156.3632354736328,1.0,176.8338623046875,156.24327087402344,1.0,167.8970184326172,153.9604034423828,1.0,157.99403381347656,149.11952209472656,1.0,151.33627319335938,138.73208618164062,1.0,142.7071990966797,124.88253021240234,1.0,139.1675567626953,104.88584899902344,1.0,134.71255493164062,88.49151611328125,0.9999966621398926
6,205.82579040527344,149.41006469726562,1.0,197.30108642578125,148.53237915039062,1.0,198.044677734375,160.93655395507812,1.0,194.93504333496094,155.41168212890625,1.0,186.4619140625,156.15518188476562,1.0,176.75819396972656,155.7901153564453,1.0,167.55294799804688,153.5343017578125,1.0,157.6776123046875,148.09747314453125,1.0,150.8431396484375,138.37477111816406,1.0,142.27537536621094,124.56871795654297,1.0,139.02621459960938,104.9693374633789,0.9999997615814209,134.61056518554688,88.6080322265625,0.9999960064888
7,207.47821044921875,142.01678466796875,1.0,196.2460479736328,144.0908660888672,1.0,201.4151611328125,156.83885192871094,1.0,196.734130859375,152.4495086669922,1.0,187.778564453125,156.25709533691406,1.0,179.2650909423828,159.05311584472656,1.0,168.68589782714844,156.99440002441406,1.0,157.33151245117188,150.30307006835938,1.0,152.03424072265625,139.72911071777344,1.0,142.81887817382812,125.14551544189453,1.0,139.10357666015625,105.32401275634766,0.9999996423721313,134.75062561035156,89.22025299072266,0.9999978542327881
