scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,156.80874633789062,173.8632049560547,0.00017815828323364258,156.27792358398438,166.40298461914062,1.0,143.1042938232422,169.80177307128906,1.0,147.43479919433594,164.76907348632812,1.0,144.28338623046875,158.65289306640625,1.0,141.18499755859375,149.8933563232422,1.0,141.29969787597656,139.3843231201172,1.0,145.4337921142578,131.58944702148438,1.0,151.1536102294922,120.91561889648438,1.0,163.05047607421875,105.94647979736328,1.0,170.14149475097656,90.56266784667969,1.0,169.6041717529297,72.85533905029297,0.9999984502792358
1,166.26922607421875,182.53353881835938,0.9999894499778748,160.73985290527344,171.2705078125,1.0,150.55943298339844,177.3701629638672,1.0,155.16781616210938,172.01219177246094,1.0,149.15431213378906,164.57846069335938,1.0,143.26303100585938,153.53887939453125,1.0,141.5736083984375,143.4902801513672,1.0,144.0869903564453,132.0642547607422,1.0,150.7030029296875,123.22745513916016,1.0,162.75437927246094,106.05503845214844,1.0,170.5304718017578,90.6349868774414,1.0,170.27029418945312,72.99339294433594,0.999997615814209
2,166.2809295654297,183.0500946044922,0.999957799911499,162.15176391601562,171.66184997558594,1.0,150.9456787109375,177.58424377441406,1.0,156.12710571289062,172.42880249023438,1.0,150.203369140625,164.79428100585938,1.0,144.04820251464844,153.6956024169922,1.0,142.31915283203125,143.8203887939453,1.0,144.81324768066406,132.28225708007812,1.0,151.38485717773438,123.18041229248047,1.0,163.2982177734375,106.27142333984375,1.0,170.888916015625,90.46497344970703,1.0,169.53091430664062,72.20785522460938,0.9999948740005493
3,138.9593048095703,168.47503662109375,7.765745976939797e-06,145.6741180419922,163.82518005371094,1.0,133.39761352539062,162.29904174804688,1.0,140.15211486816406,159.53378295898438,1.0,141.55923461914062,153.1026153564453,1.0,144.3189697265625,145.3001708984375,1.0,148.03399658203125,138.22894287109375,1.0,151.63873291015625,129.7468719482422,1.0,157.469482421875,119.75741577148438,1.0,165.8076934814453,104.65384674072266,1.0,171.07540893554688,89.47508239746094,1.0,162.82972717285156,73.49711608886719,0.9999995827674866
4,114.70442962646484,150.44288635253906,1.0,125.65296936035156,162.99652099609375,1.0,124.90482330322266,148.24639892578125,1.0,129.9248504638672,155.68907165527344,1.0,137.91358947753906,153.55784606933594,1.0,146.3433380126953,150.35440063476562,1.0,153.51747131347656,142.41403198242188,1.0,155.60084533691406,133.66061401367188,1.0,158.6905517578125,121.74057006835938,1.0,167.3931884765625,105.18658447265625,1.0,170.8511505126953,87.90426635742188,0.9999996423721313,162.43809509277344,71.7686996459961,0.9999971389770508
5,94.01406860351562,152.29981994628906,1.0,105.92709350585938,161.22930908203125,1.0,104.31855773925781,147.98118591308594,1.0,108.5302505493164,154.38865661621094,1.0,119.06745147705078,152.6335906982422,1.0,129.6215362548828,150.60653686523438,1.0,140.55873107910156,146.6280059814453,1.0,149.34185791015625,140.19361877441406,1.0,158.0472412109375,130.00521850585938,1.0,170.56893920898438,113.13926696777344,0.9999996423721313,174.63424682617188,93.50391387939453,0.9999992847442627,181.6063690185547,75.47433471679688,0.9999994039535522
6,96.1780776977539,154.0050048828125,1.0,107.21817016601562,162.21754455566406,1.0,103.42647552490234,147.4130401611328,1.0,108.37055206298828,154.84820556640625,1.0,118.23339080810547,152.81114196777344,1.0,128.47247314453125,150.2934112548828,1.0,139.44723510742188,146.623046875,1.0,148.66000366210938,142.30990600585938,1.0,158.09457397460938,132.03677368164062,1.0,171.7047882080078,118.30403137207031,1.0,188.02749633789062,108.70286560058594,1.0,204.59056091308594,104.99440002441406,1.0
7,92.95653533935547,145.38687133789062,1.0,103.2494125366211,157.877197265625,1.0,106.35993957519531,144.04415893554688,1.0,108.1465072631836,151.614990234375,1.0,118.4371566772461,151.83351135253906,1.0,129.458251953125,150.25949096679688,1.0,139.1743927001953,147.02980041503906,1.0,148.2588348388672,142.31190490722656,1.0,157.5631103515625,131.6869659423828,1.0,172.179443359375,118.03892517089844,1.0,189.45675659179688,108.66124725341797,1.0,205.99085998535156,104.84695434570312,1.0
