scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,72.09515380859375,84.28374481201172,1.0,86.35877227783203,92.48812866210938,1.0,84.37539672851562,80.88693237304688,1.0,87.67143249511719,86.48705291748047,1.0,96.19071960449219,86.97919464111328,1.0,105.44782257080078,86.13887023925781,1.0,115.33697509765625,86.71119689941406,1.0,125.51911163330078,86.19630432128906,1.0,135.93295288085938,86.34475708007812,1.0,156.45199584960938,87.6061782836914,1.0,177.49070739746094,90.06468200683594,1.0,196.43280029296875,85.5145263671875,1.0
1,71.45789337158203,92.60429382324219,1.0,86.73519134521484,95.86664581298828,1.0,80.64706420898438,84.24758911132812,1.0,86.93021392822266,88.5662841796875,1.0,95.40393829345703,87.57630920410156,1.0,105.09955596923828,86.09013366699219,1.0,114.75640869140625,86.19175720214844,1.0,125.26472473144531,85.47889709472656,1.0,135.87759399414062,85.91513061523438,1.0,156.587646484375,87.12256622314453,1.0,177.69821166992188,89.72775268554688,1.0,196.7455291748047,85.5350341796875,1.0
2,72.68341064453125,86.00084686279297,1.0,85.9738998413086,94.25508880615234,1.0,82.85555267333984,82.16702270507812,1.0,87.37055206298828,87.63253784179688,1.0,96.30638122558594,87.52207946777344,1.0,105.9247817993164,86.04722595214844,1.0,116.30184173583984,86.2155990600586,1.0,126.83765411376953,84.86009979248047,1.0,137.49989318847656,84.56930541992188,1.0,157.94271850585938,85.5194091796875,1.0,178.90957641601562,88.10272216796875,1.0,197.7578125,84.41161346435547,1.0
3,71.7334213256836,84.3016128540039,1.0,85.62847137451172,93.00508117675781,1.0,83.12084197998047,81.03219604492188,1.0,86.77706909179688,86.72223663330078,1.0,95.0981674194336,87.10616302490234,1.0,104.31026458740234,86.0194320678711,1.0,114.5159683227539,86.71514892578125,1.0,125.09721374511719,86.05239868164062,1.0,135.7587127685547,86.03289794921875,1.0,156.44036865234375,86.26255798339844,1.0,178.1784210205078,88.40809631347656,1.0,197.22311401367188,83.62773132324219,1.0
4,72.78858184814453,85.60134887695312,1.0,85.3169937133789,93.42049407958984,1.0,81.97128295898438,81.36322021484375,1.0,86.08053588867188,86.90541076660156,1.0,94.2668685913086,87.24105072021484,1.0,103.62583923339844,85.62046813964844,1.0,113.58778381347656,86.46720886230469,1.0,124.49053192138672,85.59309387207031,1.0,135.57501220703125,85.89443969726562,1.0,156.3195037841797,86.32563781738281,1.0,178.26318359375,88.41468048095703,1.0,197.2964324951172,83.402099609375,1.0
5,75.98975372314453,79.52731323242188,1.0,85.51952362060547,90.0806884765625,1.0,85.82343292236328,75.42413330078125,1.0,87.31086730957031,84.16941833496094,1.0,94.65614318847656,85.0672836303711,1.0,103.78007507324219,85.16403198242188,1.0,113.424560546875,86.32905578613281,1.0,124.22225189208984,86.43108367919922,1.0,134.54769897460938,86.1795654296875,1.0,155.7322998046875,86.9382095336914,1.0,177.8300018310547,89.2373275756836,1.0,196.68167114257812,84.3014144897461,1.0
6,88.61286163330078,55.136627197265625,1.0,86.02362060546875,76.57252502441406,1.0,101.64167785644531,71.08163452148438,1.0,94.02967834472656,77.71466064453125,1.0,100.03764343261719,82.0570068359375,1.0,106.93347930908203,85.85503387451172,1.0,115.36613464355469,87.37857818603516,1.0,125.39517974853516,88.43045043945312,1.0,135.15078735351562,88.71028900146484,1.0,156.27294921875,89.92079162597656,1.0,176.9396209716797,90.8560791015625,1.0,195.50146484375,85.32523345947266,1.0
7,105.25572967529297,48.205318450927734,1.0,94.38478088378906,61.97325897216797,1.0,110.79759979248047,62.969879150390625,1.0,102.31401824951172,66.16170501708984,1.0,102.88925170898438,73.70116424560547,1.0,107.65327453613281,81.1362075805664,1.0,113.47722625732422,87.68318176269531,1.0,122.95642852783203,90.0743179321289,1.0,134.8116912841797,92.29558563232422,1.0,156.25152587890625,95.53309631347656,1.0,176.3985595703125,96.98420715332031,1.0,196.46426391601562,93.2778091430664,1.0
