scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,228.53253173828125,169.9175567626953,1.0,216.71218872070312,172.39602661132812,1.0,220.33401489257812,185.500244140625,1.0,214.61831665039062,181.0030975341797,1.0,205.6663055419922,181.57479858398438,1.0,194.3350067138672,182.5928497314453,1.0,183.7227783203125,183.06869506835938,1.0,170.82916259765625,183.97315979003906,1.0,157.95230102539062,184.25146484375,1.0,140.1143035888672,191.79598999023438,0.9999996423721313,123.45799255371094,196.4769744873047,0.9999992847442627,104.2095947265625,192.6444854736328,0.9999032020568848
1,233.74229431152344,188.5252227783203,0.9973035454750061,219.8983154296875,183.35533142089844,0.9999122619628906,215.91598510742188,190.6220245361328,0.9999592304229736,214.97552490234375,185.4510955810547,0.9999719858169556,206.02169799804688,182.60377502441406,0.999985933303833,197.93287658691406,181.44796752929688,1.0,189.60707092285156,181.10374450683594,0.999994158744812,178.62184143066406,180.2904815673828,0.999821126461029,164.4536590576172,182.31285095214844,1.0,146.6844940185547,189.55203247070312,0.9999994039535522,131.4512939453125,193.59571838378906,0.9999995827674866,114.08760070800781,189.77774047851562,0.9999969005584717
2,214.14939880371094,188.63397216796875,0.3257405161857605,205.89535522460938,185.060791015625,0.9995795488357544,200.5762176513672,193.5043487548828,0.9999127388000488,201.1739959716797,188.01206970214844,0.9999969005584717,193.98934936523438,185.45457458496094,0.9999974966049194,187.4188232421875,184.18588256835938,0.9999985694885254,179.04530334472656,182.33706665039062,0.9999714493751526,167.3481903076172,180.65704345703125,0.9999985098838806,153.8279266357422,178.56582641601562,1.0,135.4309539794922,184.8433074951172,1.0,114.71269989013672,184.02987670898438,1.0,102.40825653076172,171.82119750976562,1.0
3,202.16722106933594,184.12501525878906,1.0,193.38848876953125,183.70889282226562,1.0,190.82887268066406,195.01507568359375,1.0,189.9919891357422,190.10659790039062,1.0,184.40219116210938,188.416259765625,1.0,177.28643798828125,187.32217407226562,1.0,168.718994140625,186.26426696777344,1.0,157.4698028564453,183.5745849609375,1.0,147.0316162109375,178.103271484375,1.0,125.76311492919922,178.06398010253906,1.0,106.33358001708984,175.74200439453125,1.0,94.71073913574219,164.58309936523438,1.0
4,208.61959838867188,178.1277618408203,1.0,198.9786376953125,179.666748046875,1.0,199.52920532226562,191.3170623779297,1.0,196.31837463378906,186.2552490234375,1.0,189.6453399658203,186.13780212402344,1.0,180.37791442871094,186.065185546875,1.0,171.4518585205078,184.74085998535156,1.0,159.2824249267578,183.44813537597656,1.0,148.65382385253906,178.80450439453125,1.0,127.79867553710938,180.35968017578125,1.0,106.68927001953125,179.11123657226562,1.0,98.6810302734375,166.43894958496094,1.0
5,210.3072967529297,189.5923614501953,0.999996542930603,203.18914794921875,184.8771514892578,0.9999994039535522,196.31057739257812,195.28260803222656,0.9999996423721313,199.64231872558594,189.40206909179688,1.0,192.43942260742188,188.494873046875,1.0,184.08596801757812,185.80332946777344,0.9999998211860657,174.4547576904297,182.8698272705078,0.9999993443489075,163.7396697998047,181.09686279296875,1.0,150.76246643066406,177.41506958007812,1.0,130.65286254882812,179.73544311523438,1.0,110.60057830810547,179.5673065185547,1.0,100.73980712890625,166.2237091064453,1.0
6,202.7510986328125,158.87303161621094,1.0,191.57815551757812,169.66049194335938,1.0,204.1909942626953,177.2255096435547,1.0,196.14715576171875,176.73309326171875,1.0,190.2587432861328,183.36973571777344,1.0,181.53237915039062,187.02188110351562,1.0,173.94947814941406,189.4155731201172,1.0,159.33871459960938,189.47381591796875,1.0,149.65170288085938,180.69259643554688,1.0,127.87964630126953,183.7953338623047,1.0,107.208984375,183.81973266601562,1.0,98.39912414550781,171.91517639160156,0.9999997615814209
7,206.256591796875,134.08216857910156,1.0,196.6776123046875,148.90135192871094,1.0,209.49427795410156,156.22898864746094,1.0,201.1040496826172,157.35354614257812,1.0,196.9515838623047,166.507568359375,1.0,190.28170776367188,173.79067993164062,1.0,183.1348876953125,180.17237854003906,1.0,172.4076690673828,186.2020263671875,1.0,161.98814392089844,188.23471069335938,1.0,150.65139770507812,196.4540252685547,1.0,138.940185546875,202.20651245117188,0.9999806880950928,107.96568298339844,196.55010986328125,0.0007846951484680176
