scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,106.22923278808594,141.16490173339844,0.9999963045120239,117.45326232910156,134.76519775390625,1.0,106.56011199951172,131.1504669189453,1.0,112.81867218017578,130.52542114257812,1.0,115.89093780517578,123.3270492553711,1.0,119.68851470947266,115.22258758544922,1.0,124.5993423461914,105.93464660644531,1.0,129.75473022460938,97.85530090332031,1.0,136.45709228515625,86.71729278564453,1.0,144.72251892089844,71.9704360961914,0.9999998807907104,151.72105407714844,54.88749313354492,1.0,155.8624267578125,35.888397216796875,1.0
1,108.66143035888672,142.6415557861328,0.9999995231628418,118.84503936767578,135.10711669921875,1.0,108.4096450805664,131.73179626464844,1.0,114.1512680053711,131.18820190429688,1.0,116.68758392333984,123.85540008544922,1.0,120.38812255859375,115.37066650390625,1.0,124.38484191894531,105.98916625976562,1.0,129.61114501953125,97.79115295410156,1.0,136.1067352294922,86.5750732421875,1.0,144.41464233398438,71.83013153076172,0.9999998807907104,151.4583282470703,54.92500686645508,1.0,155.5719757080078,35.83141326904297,1.0
2,109.33303833007812,140.1909942626953,0.9999637603759766,120.24562072753906,134.3435516357422,1.0,108.44464111328125,131.2884979248047,1.0,114.67745208740234,130.0836639404297,1.0,117.05438995361328,122.71630859375,1.0,120.07533264160156,114.58470153808594,1.0,124.31000518798828,105.42791748046875,1.0,129.55616760253906,97.56729888916016,1.0,136.06375122070312,86.48126983642578,1.0,144.46844482421875,71.92290496826172,1.0,151.63197326660156,55.17504119873047,1.0,155.40518188476562,35.782718658447266,1.0
3,115.2718276977539,143.71746826171875,0.9999667406082153,122.41131591796875,135.8336639404297,1.0,110.92646026611328,133.22561645507812,1.0,116.5835952758789,132.40380859375,1.0,118.0726547241211,124.6425552368164,1.0,120.61653137207031,115.30841064453125,1.0,123.49866485595703,106.19422912597656,1.0,128.87840270996094,98.0897445678711,1.0,135.35877990722656,86.66915893554688,1.0,144.0811767578125,71.96435546875,1.0,151.63771057128906,55.615726470947266,1.0,155.21937561035156,36.210697174072266,1.0
4,110.89970397949219,146.70492553710938,1.0,119.92582702636719,136.18638610839844,1.0,109.80364227294922,132.73606872558594,1.0,115.44679260253906,133.56541442871094,1.0,117.43807220458984,125.03668212890625,1.0,120.74518585205078,116.0957260131836,1.0,124.35262298583984,106.62818145751953,1.0,128.9661407470703,97.1187515258789,1.0,135.6333465576172,86.9380111694336,1.0,144.26589965820312,71.98971557617188,1.0,151.82522583007812,55.190765380859375,1.0,154.81712341308594,35.39038848876953,1.0
5,110.22357940673828,141.60031127929688,1.0,120.39010620117188,134.41651916503906,1.0,109.75345611572266,131.108154296875,1.0,115.4638671875,130.48509216308594,1.0,117.57907104492188,123.31466674804688,1.0,120.38654327392578,114.83202362060547,1.0,124.4389877319336,105.41554260253906,1.0,129.3629608154297,97.3572006225586,1.0,135.7703399658203,86.37773132324219,1.0,144.49285888671875,71.83133697509766,1.0,152.19004821777344,55.10348892211914,1.0,154.8694305419922,35.64165496826172,1.0
6,110.68251037597656,140.20980834960938,0.9999971389770508,121.30779266357422,133.614501953125,1.0,109.52423858642578,130.95286560058594,1.0,115.87904357910156,129.38084411621094,1.0,117.98133087158203,122.34353637695312,1.0,120.60454559326172,113.9262924194336,1.0,124.5100326538086,104.67739868164062,1.0,129.15989685058594,95.02144622802734,1.0,135.6436004638672,86.14854431152344,1.0,144.40277099609375,71.64340209960938,1.0,152.26441955566406,54.9109992980957,1.0,154.560546875,35.30501174926758,1.0
7,125.25984191894531,144.73133850097656,0.9980984926223755,128.00082397460938,132.9568634033203,1.0,117.36754608154297,131.6311798095703,1.0,122.01089477539062,130.6166534423828,1.0,121.60370635986328,123.15039825439453,1.0,121.14506530761719,114.06597900390625,1.0,122.44779968261719,103.63579559326172,1.0,126.4871597290039,94.2116470336914,1.0,133.6381378173828,85.49190521240234,1.0,142.97085571289062,71.09456634521484,1.0,152.14462280273438,54.04465866088867,1.0,154.01502990722656,35.113487243652344,0.9999994039535522
