scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,81.50978088378906,118.15800476074219,1.0,100.50482177734375,121.29991912841797,1.0,92.38912200927734,109.96148681640625,1.0,99.69567108154297,115.92333221435547,1.0,108.63351440429688,109.94123077392578,1.0,116.59233093261719,103.7594223022461,1.0,127.22331237792969,97.92975616455078,1.0,135.3096160888672,89.91140747070312,1.0,145.47171020507812,82.1893539428711,1.0,159.47402954101562,74.48060607910156,1.0,175.34506225585938,71.9642333984375,1.0,187.1319580078125,62.98828887939453,1.0
1,80.88126373291016,119.10857391357422,1.0,100.41895294189453,121.13016510009766,1.0,92.03781127929688,110.15696716308594,1.0,99.3586654663086,115.856689453125,1.0,108.25222778320312,109.83663177490234,1.0,116.4940185546875,103.66395568847656,1.0,127.24298095703125,97.89618682861328,1.0,135.1934356689453,89.88467407226562,1.0,145.12710571289062,82.09209442138672,1.0,159.3795928955078,74.50763702392578,1.0,175.26885986328125,72.03996276855469,1.0,186.97488403320312,63.23277282714844,1.0
2,77.27424621582031,125.6092529296875,1.0,97.10453033447266,126.2784423828125,1.0,88.32584381103516,116.30130004882812,1.0,95.36332702636719,120.29412841796875,1.0,105.01750946044922,113.34430694580078,1.0,114.40541076660156,105.21023559570312,1.0,125.76504516601562,98.49004364013672,1.0,134.98048400878906,91.13616180419922,1.0,145.28892517089844,82.56224060058594,1.0,159.18682861328125,74.79984283447266,1.0,175.29580688476562,72.29549407958984,1.0,187.03346252441406,63.354034423828125,1.0
3,109.49923706054688,132.13742065429688,0.999997079372406,117.27899932861328,122.15237426757812,1.0,105.08838653564453,119.41106414794922,1.0,111.34735870361328,117.6985855102539,1.0,114.29295349121094,109.92526245117188,1.0,117.95755004882812,100.39677429199219,1.0,125.80039978027344,92.92447662353516,1.0,133.35191345214844,84.80089569091797,1.0,143.811279296875,77.70451354980469,1.0,158.53416442871094,71.72188568115234,1.0,173.1839599609375,69.63996124267578,1.0,187.72438049316406,63.971290588378906,1.0
4,138.1458282470703,137.03622436523438,0.9999973773956299,135.0498504638672,124.34941864013672,1.0,124.26789093017578,129.50799560546875,1.0,128.8546600341797,124.11798858642578,1.0,124.74137878417969,115.5564193725586,1.0,120.52808380126953,104.1686019897461,0.9999998807907104,122.43773651123047,92.28862762451172,1.0,127.99031066894531,81.82508087158203,0.9999997615814209,139.44139099121094,75.10037231445312,1.0,155.33351135253906,68.1196060180664,1.0,173.70372009277344,64.7733383178711,1.0,188.53518676757812,64.04096221923828,1.0
5,113.74363708496094,135.31590270996094,1.0,124.64208221435547,124.63191986083984,1.0,112.73243713378906,120.9680404663086,1.0,120.55708312988281,120.05642700195312,1.0,122.74351501464844,111.10276794433594,1.0,125.59217071533203,101.57120513916016,1.0,131.75265502929688,91.91676330566406,1.0,136.52529907226562,82.76060485839844,1.0,144.29376220703125,76.04651641845703,1.0,157.7484893798828,68.00960540771484,1.0,171.57171630859375,62.804656982421875,1.0,185.49237060546875,57.204673767089844,1.0
6,97.62094116210938,101.46138763427734,1.0,112.23851013183594,108.18682861328125,1.0,110.11164855957031,97.30184173583984,1.0,114.93569946289062,102.74739837646484,1.0,123.2340087890625,100.10318756103516,1.0,130.9463348388672,95.81163024902344,1.0,139.38063049316406,89.93218994140625,1.0,147.7130126953125,84.8645248413086,1.0,155.15687561035156,78.04800415039062,1.0,168.87179565429688,71.0576171875,1.0,183.43019104003906,69.13886260986328,1.0,193.3009796142578,65.51420593261719,1.0
7,91.42483520507812,84.3882064819336,1.0,103.00421142578125,98.13511657714844,1.0,107.58751678466797,86.37715148925781,1.0,108.54985046386719,93.86783599853516,1.0,118.29387664794922,94.88406372070312,1.0,129.27423095703125,93.43096160888672,1.0,137.08433532714844,91.38365173339844,1.0,145.85589599609375,87.01860046386719,1.0,154.94288635253906,80.86752319335938,1.0,171.4321746826172,75.42843627929688,1.0,188.77842712402344,70.5677490234375,1.0,203.88742065429688,64.87313842773438,1.0
