scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,191.8043670654297,150.20843505859375,1.0,203.2532501220703,143.92018127441406,1.0,194.9093475341797,137.5607147216797,1.0,201.7021026611328,137.25308227539062,1.0,204.8115997314453,127.34449768066406,1.0,205.40518188476562,115.36438751220703,0.9999984502792358,206.3731689453125,100.13623046875,0.9999914169311523,210.1637725830078,88.63975524902344,0.9999997615814209,215.45973205566406,79.27103424072266,1.0,228.2548828125,65.65332794189453,1.0,244.02552795410156,54.2223014831543,1.0,256.33160400390625,36.66827392578125,0.9999995231628418
1,192.62606811523438,147.76397705078125,0.9999998807907104,204.58128356933594,142.01426696777344,1.0,195.0579071044922,136.66493225097656,1.0,202.14508056640625,136.0152587890625,1.0,205.15386962890625,126.48104858398438,1.0,205.55438232421875,114.58595275878906,0.9999991655349731,206.22308349609375,99.58309173583984,0.9999946355819702,210.005615234375,88.3355484008789,0.9999997615814209,215.03944396972656,78.84274291992188,1.0,227.9222412109375,64.42253112792969,1.0,242.97317504882812,52.695274353027344,1.0,254.09593200683594,37.665645599365234,0.9999992251396179
2,197.09103393554688,145.79254150390625,1.0,207.70639038085938,135.68276977539062,1.0,196.9716339111328,134.4492645263672,1.0,203.27613830566406,131.78366088867188,1.0,204.69085693359375,123.52131652832031,1.0,203.7005157470703,110.40818786621094,1.0,204.91432189941406,98.50287628173828,1.0,207.23756408691406,87.7033462524414,1.0,212.68653869628906,77.37797546386719,1.0,222.6318817138672,61.20881271362305,1.0,237.8546905517578,46.26362228393555,0.9999986886978149,246.83677673339844,29.760570526123047,0.9992513656616211
3,213.09925842285156,136.4444122314453,0.9590475559234619,214.86756896972656,127.63247680664062,1.0,204.14593505859375,129.7265625,0.9999975562095642,207.78688049316406,125.0851821899414,1.0,204.90794372558594,118.08287811279297,1.0,203.0061798095703,107.33836364746094,1.0,203.6009979248047,94.15235900878906,0.999998927116394,205.2083282470703,84.13995361328125,1.0,210.89620971679688,74.22028350830078,1.0,219.9524688720703,54.532066345214844,0.9999990463256836,235.3160400390625,39.635520935058594,0.9333075284957886,246.69342041015625,16.68373680114746,0.2608891725540161
4,229.08935546875,133.07461547851562,1.0,221.6716766357422,124.63628387451172,1.0,215.7875213623047,134.1404571533203,1.0,215.93263244628906,127.83114624023438,1.0,209.25376892089844,120.2879867553711,1.0,203.73248291015625,110.32052612304688,1.0,201.92214965820312,96.90288543701172,0.9999994039535522,204.2758331298828,85.805908203125,1.0,210.379150390625,74.86710357666016,1.0,220.01229858398438,55.9214973449707,1.0,232.48959350585938,41.638511657714844,0.9999422430992126,245.50335693359375,21.959571838378906,0.9997055530548096
5,228.68336486816406,134.37066650390625,1.0,221.35098266601562,124.9984130859375,1.0,215.3260040283203,134.35760498046875,1.0,215.8727569580078,128.20399475097656,1.0,209.14999389648438,120.68868255615234,1.0,204.0273895263672,110.31950378417969,1.0,202.15525817871094,96.79291534423828,0.9999996423721313,204.339599609375,85.27226257324219,1.0,210.45591735839844,74.45854949951172,1.0,219.10598754882812,55.374977111816406,1.0,231.84475708007812,40.04955291748047,0.9999547004699707,243.47073364257812,21.5374813079834,0.9999939203262329
6,229.22093200683594,133.48190307617188,1.0,222.15924072265625,124.9233627319336,1.0,216.4768524169922,134.9121856689453,1.0,217.66893005371094,127.73814392089844,1.0,209.7256622314453,121.116455078125,1.0,204.3327178955078,111.06626892089844,0.9999997615814209,202.0677490234375,97.31529998779297,0.9999992847442627,204.13397216796875,85.77836608886719,1.0,210.15325927734375,74.74410247802734,1.0,218.86203002929688,55.888404846191406,1.0,230.942138671875,40.35666275024414,0.999984085559845,242.13409423828125,21.434232711791992,0.9999947547912598
7,227.7487335205078,133.08218383789062,1.0,221.6807098388672,124.81924438476562,1.0,215.69215393066406,134.08828735351562,1.0,215.9762420654297,127.74908447265625,1.0,209.12197875976562,120.23955535888672,1.0,204.34178161621094,110.50509643554688,0.9999998211860657,202.546630859375,97.06810760498047,0.9999994039535522,204.5091094970703,85.7538070678711,1.0,209.54208374023438,74.6788330078125,1.0,218.6062774658203,55.87761688232422,1.0,230.93637084960938,40.08545684814453,0.9999288320541382,241.74139404296875,20.743122100830078,0.9999541640281677
