scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,135.2455596923828,81.8420181274414,1.0,140.98599243164062,99.50597381591797,1.0,151.9373779296875,88.74365997314453,1.0,148.85231018066406,97.55726623535156,1.0,154.16062927246094,102.70985412597656,1.0,160.800048828125,107.84330749511719,1.0,167.0375518798828,113.37649536132812,1.0,175.0651397705078,118.34085083007812,1.0,185.10060119628906,122.28382873535156,1.0,200.90162658691406,132.79844665527344,1.0,220.73532104492188,144.6917724609375,1.0,242.9066162109375,147.08154296875,1.0
1,133.8482666015625,94.51726531982422,1.0,143.82656860351562,105.30795288085938,1.0,147.80052185058594,91.91142272949219,1.0,149.7255859375,99.94540405273438,1.0,155.8998565673828,103.34225463867188,1.0,162.4267578125,106.98693084716797,1.0,170.1959228515625,111.78137969970703,1.0,177.5302276611328,116.84021759033203,1.0,186.65614318847656,120.97189331054688,1.0,202.7573699951172,130.9083251953125,1.0,222.3495330810547,141.51382446289062,1.0,244.17112731933594,140.93658447265625,1.0
2,125.9903564453125,120.86878967285156,1.0,139.6900177001953,122.36514282226562,1.0,131.87835693359375,111.02327728271484,1.0,138.04208374023438,115.84272003173828,1.0,146.41282653808594,112.49858093261719,1.0,156.0424041748047,110.75738525390625,1.0,165.6287841796875,110.41000366210938,1.0,177.04281616210938,111.31843566894531,1.0,188.28579711914062,113.41397094726562,1.0,207.97509765625,118.78919219970703,1.0,235.19467163085938,123.26971435546875,1.0,256.3734436035156,115.47364044189453,1.0
3,125.63673400878906,146.7959442138672,1.0,137.08338928222656,141.8763885498047,1.0,126.81282806396484,136.23178100585938,1.0,132.83079528808594,136.9361114501953,1.0,138.91627502441406,130.64662170410156,1.0,147.53038024902344,123.53357696533203,1.0,157.7913818359375,119.00138854980469,1.0,168.2397003173828,113.34058380126953,1.0,180.72509765625,109.56166076660156,1.0,203.918212890625,107.17890167236328,1.0,226.31678771972656,101.72425079345703,1.0,241.46372985839844,86.8338394165039,1.0
4,147.10562133789062,152.57345581054688,0.5825157165527344,154.60089111328125,145.54098510742188,1.0,140.89942932128906,145.15284729003906,1.0,147.8129119873047,141.4578094482422,1.0,148.52633666992188,133.34336853027344,1.0,151.78797912597656,122.83303833007812,1.0,158.58485412597656,114.89212036132812,1.0,165.37081909179688,107.19548034667969,1.0,175.41046142578125,100.14244842529297,1.0,195.27513122558594,88.17960357666016,1.0,216.10841369628906,76.59294891357422,1.0,229.6619873046875,59.5803337097168,1.0
5,170.89315795898438,171.08065795898438,0.9990514516830444,170.42298889160156,160.9673309326172,1.0,159.38723754882812,164.47708129882812,1.0,164.67300415039062,159.1053924560547,1.0,161.35545349121094,150.8525848388672,1.0,157.95068359375,139.17457580566406,1.0,156.54931640625,127.44523620605469,0.9999995827674866,158.181884765625,116.40788269042969,1.0,164.17010498046875,108.03119659423828,1.0,176.2469940185547,87.03764343261719,0.9999997615814209,190.52780151367188,69.209228515625,0.9999990463256836,194.94786071777344,40.21644592285156,1.0
6,179.7127227783203,186.20138549804688,1.0,177.10470581054688,169.7125244140625,1.0,165.4428253173828,177.173828125,1.0,172.14895629882812,170.5629119873047,1.0,166.59117126464844,159.86647033691406,1.0,162.0637969970703,147.8057403564453,1.0,160.01885986328125,135.77606201171875,1.0,159.9733123779297,122.45454406738281,1.0,159.94061279296875,111.8742904663086,1.0,163.449951171875,88.43892669677734,1.0,166.91275024414062,67.28553771972656,1.0,166.17355346679688,44.82265853881836,1.0
7,172.54214477539062,176.8664093017578,0.9999152421951294,170.71258544921875,163.81492614746094,1.0,158.880615234375,167.9202423095703,1.0,165.40487670898438,162.76004028320312,1.0,162.47256469726562,152.50843811035156,1.0,159.55612182617188,140.40277099609375,1.0,158.34780883789062,128.10182189941406,1.0,158.07077026367188,117.57923889160156,1.0,158.9169158935547,105.852294921875,1.0,160.65940856933594,82.46250915527344,1.0,162.4486083984375,60.998992919921875,1.0,159.9564971923828,39.333072662353516,1.0
