scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,136.190673828125,41.10693359375,1.0,128.93588256835938,63.68185043334961,1.0,146.46987915039062,59.424739837646484,1.0,136.73458862304688,64.465087890625,1.0,140.08248901367188,74.3608627319336,1.0,142.70242309570312,83.9182357788086,1.0,145.75970458984375,93.88923645019531,1.0,151.6296844482422,104.86146545410156,1.0,156.8456268310547,114.66927337646484,1.0,162.3429412841797,135.114501953125,1.0,164.1166229248047,157.0592498779297,1.0,156.5727081298828,174.20223999023438,1.0
1,135.7369384765625,41.54462432861328,1.0,129.03492736816406,63.79867935180664,1.0,146.0983123779297,59.30228805541992,1.0,136.60385131835938,64.55729675292969,1.0,140.12196350097656,74.30715942382812,1.0,142.81207275390625,83.82948303222656,1.0,145.92124938964844,93.8185043334961,1.0,151.76243591308594,104.98208618164062,1.0,156.79861450195312,114.90062713623047,1.0,162.2223358154297,135.2008514404297,1.0,164.28482055664062,156.94166564941406,1.0,156.7977294921875,174.06515502929688,1.0
2,135.77439880371094,41.617794036865234,1.0,129.2266845703125,64.15375518798828,1.0,146.31655883789062,59.58308029174805,1.0,136.80296325683594,64.82061004638672,1.0,140.1126708984375,74.54169464111328,1.0,142.83021545410156,84.19963073730469,1.0,146.00120544433594,94.1397933959961,1.0,151.6434783935547,105.1630859375,1.0,156.84828186035156,115.0109634399414,1.0,162.45774841308594,135.24685668945312,1.0,164.57643127441406,156.8519744873047,1.0,156.97882080078125,173.73306274414062,1.0
3,135.7319793701172,41.55866241455078,1.0,129.22129821777344,64.14594268798828,1.0,146.09442138671875,59.50345230102539,1.0,136.7198486328125,64.83843994140625,1.0,140.03245544433594,74.4197006225586,1.0,142.75006103515625,83.9140625,1.0,145.92169189453125,93.79548645019531,1.0,151.60781860351562,104.85568237304688,1.0,156.8145294189453,114.62860107421875,1.0,162.58604431152344,134.97621154785156,1.0,164.76988220214844,156.8312225341797,1.0,157.139892578125,173.8931121826172,1.0
4,135.6967315673828,41.63099670410156,1.0,129.0795440673828,63.980072021484375,1.0,146.0343017578125,59.46107482910156,1.0,136.53326416015625,64.6978988647461,1.0,139.9422149658203,74.24457550048828,1.0,142.64669799804688,83.93733215332031,1.0,145.92340087890625,94.03276824951172,1.0,151.75787353515625,104.93258666992188,1.0,156.9873504638672,114.7457046508789,1.0,162.59356689453125,135.01255798339844,1.0,164.874755859375,156.67242431640625,1.0,157.41453552246094,173.55555725097656,1.0
5,134.97152709960938,41.69066619873047,1.0,129.09005737304688,64.37257385253906,1.0,146.00071716308594,59.50041961669922,1.0,136.6807403564453,64.96038818359375,1.0,140.06405639648438,74.54653930664062,1.0,142.891357421875,83.92786407470703,1.0,146.1095428466797,93.68260955810547,1.0,151.7402801513672,104.88712310791016,1.0,156.79217529296875,114.77706909179688,1.0,162.59683227539062,134.8030242919922,1.0,164.92747497558594,156.5109100341797,1.0,157.7836456298828,173.3248748779297,1.0
6,111.430908203125,80.40713500976562,1.0,123.6716079711914,89.7489242553711,1.0,128.16824340820312,77.53384399414062,1.0,129.55917358398438,84.8094482421875,1.0,137.50180053710938,88.6240005493164,1.0,145.24295043945312,91.697265625,1.0,151.5787353515625,97.79232025146484,1.0,156.59461975097656,105.14594268798828,1.0,161.30368041992188,113.98484802246094,1.0,170.61328125,129.6521759033203,1.0,178.5819854736328,151.3922119140625,1.0,173.76373291015625,168.1562957763672,1.0
7,111.19109344482422,98.43394470214844,1.0,123.90361022949219,104.21533966064453,1.0,121.50263214111328,90.76715087890625,1.0,125.22542572021484,96.77179718017578,1.0,134.6904754638672,95.77606201171875,1.0,143.23941040039062,95.46266174316406,1.0,152.61355590820312,98.19694519042969,1.0,161.7624053955078,103.4664306640625,1.0,169.2852020263672,109.99364471435547,1.0,181.25204467773438,122.84819793701172,1.0,192.8595428466797,143.00453186035156,1.0,195.0587921142578,162.6328582763672,1.0
