scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,58.430301666259766,163.45899963378906,1.0,62.02776336669922,181.6787109375,1.0,68.64155578613281,171.4226531982422,1.0,68.08580017089844,179.12290954589844,1.0,75.72270202636719,180.7499237060547,1.0,85.97142028808594,180.65553283691406,1.0,94.05098724365234,178.8685302734375,1.0,104.06272888183594,173.79627990722656,1.0,113.03370666503906,167.21046447753906,1.0,135.2532958984375,168.12158203125,1.0,155.03042602539062,166.4473419189453,1.0,177.75440979003906,156.59945678710938,1.0
1,58.32597732543945,157.62750244140625,1.0,61.55323028564453,178.48770141601562,1.0,68.65457153320312,169.58099365234375,1.0,68.21747589111328,176.609619140625,1.0,75.70648193359375,178.27349853515625,1.0,85.9901123046875,179.58168029785156,1.0,94.929443359375,178.9664764404297,1.0,104.39192199707031,174.52151489257812,1.0,115.68209838867188,169.30242919921875,1.0,135.8231201171875,171.44253540039062,1.0,156.10549926757812,172.1301727294922,1.0,179.65228271484375,163.16612243652344,1.0
2,51.0974235534668,175.82666015625,1.0,62.24485778808594,187.1338348388672,1.0,61.907161712646484,174.6441650390625,1.0,65.12088012695312,181.34576416015625,1.0,75.68898010253906,180.62474060058594,1.0,86.52418518066406,179.16319274902344,1.0,96.75833892822266,177.11146545410156,1.0,106.1358413696289,173.27481079101562,1.0,115.86299896240234,167.6024169921875,1.0,137.0863037109375,169.709716796875,1.0,157.82992553710938,170.1754913330078,1.0,179.87684631347656,161.71531677246094,1.0
3,40.549007415771484,197.36026000976562,1.8302427633898333e-05,68.23723602294922,199.96665954589844,0.9999995231628418,55.78580093383789,193.10305786132812,0.9999866485595703,64.1654052734375,194.96051025390625,0.9999973773956299,72.48719024658203,187.18832397460938,0.9999996423721313,82.5811538696289,180.33377075195312,1.0,91.41863250732422,174.79454040527344,1.0,102.68543243408203,170.3790740966797,1.0,115.00477600097656,165.0740509033203,1.0,137.10635375976562,166.19540405273438,1.0,156.84219360351562,166.76234436035156,1.0,179.45376586914062,158.0557861328125,1.0
4,62.10252380371094,165.24856567382812,1.0,67.3736801147461,180.7784423828125,1.0,71.00146484375,168.3462677001953,1.0,72.6270980834961,176.1989288330078,1.0,80.20426940917969,176.5455780029297,1.0,89.00285339355469,175.88429260253906,1.0,98.66682434082031,174.15794372558594,1.0,107.4683609008789,169.74212646484375,1.0,117.79582977294922,164.7591094970703,1.0,139.4269256591797,165.16403198242188,1.0,162.24609375,165.9725799560547,1.0,182.89312744140625,157.31834411621094,1.0
5,73.89488983154297,146.07147216796875,1.0,71.70059967041016,166.67010498046875,1.0,80.0177001953125,159.1793212890625,1.0,78.84648132324219,166.14932250976562,1.0,85.75922393798828,168.84645080566406,1.0,94.1750259399414,172.78884887695312,1.0,102.73998260498047,174.24951171875,1.0,111.7652587890625,173.31922912597656,1.0,120.75152587890625,169.80552673339844,1.0,139.63064575195312,176.31507873535156,1.0,160.93235778808594,181.48582458496094,1.0,184.7422637939453,176.57257080078125,1.0
6,65.01598358154297,155.0021209716797,1.0,70.4042739868164,170.62806701660156,1.0,77.01072692871094,161.98428344726562,1.0,77.10114288330078,167.64047241210938,1.0,84.58568572998047,170.99331665039062,1.0,93.41073608398438,173.81544494628906,1.0,102.73359680175781,174.3462677001953,1.0,112.40426635742188,172.26397705078125,1.0,120.73670196533203,168.92449951171875,1.0,140.22874450683594,175.4342041015625,1.0,161.74530029296875,180.31277465820312,1.0,184.6971435546875,174.93423461914062,1.0
7,71.90360260009766,178.87930297851562,0.5901581048965454,80.20965576171875,180.45643615722656,1.0,72.44723510742188,175.26510620117188,1.0,78.25506591796875,175.8596649169922,1.0,83.44901275634766,171.8758544921875,1.0,91.44577026367188,170.60507202148438,1.0,100.72457885742188,169.16038513183594,1.0,110.91603088378906,165.87815856933594,1.0,120.78866577148438,164.32418823242188,1.0,142.62220764160156,166.42161560058594,1.0,163.28099060058594,169.1601104736328,1.0,186.1357879638672,163.45419311523438,1.0
