scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,98.18109893798828,129.19334411621094,1.0,109.41451263427734,142.67169189453125,1.0,114.38046264648438,128.8345947265625,1.0,115.93196868896484,137.23712158203125,1.0,123.32711029052734,141.24838256835938,1.0,129.8864288330078,145.47532653808594,1.0,137.91427612304688,149.14022827148438,1.0,145.0585479736328,154.38330078125,1.0,154.71005249023438,159.0442352294922,1.0,169.5014190673828,168.13345336914062,1.0,185.78199768066406,174.24481201171875,1.0,206.10255432128906,168.48342895507812,1.0
1,125.79022216796875,114.98282623291016,1.0,118.07221221923828,134.28074645996094,1.0,133.5770263671875,130.7366943359375,1.0,126.72774505615234,136.29498291015625,1.0,130.93719482421875,143.2502899169922,1.0,134.2265625,148.3735809326172,1.0,139.04922485351562,153.14639282226562,1.0,145.53591918945312,156.06971740722656,1.0,153.62498474121094,159.4932861328125,1.0,167.88021850585938,169.64317321777344,1.0,184.27342224121094,174.9705810546875,1.0,205.3466033935547,169.4285430908203,1.0
2,148.21337890625,110.62114715576172,1.0,131.7130584716797,122.93334197998047,1.0,145.8545379638672,129.05685424804688,1.0,138.79025268554688,130.6586456298828,1.0,134.01890563964844,137.22718811035156,1.0,131.0260009765625,145.2849578857422,1.0,134.6961669921875,151.02053833007812,1.0,141.2300262451172,157.51580810546875,1.0,150.02671813964844,161.80809020996094,1.0,163.77877807617188,171.96939086914062,1.0,179.39573669433594,180.43955993652344,1.0,200.11593627929688,176.2362518310547,1.0
3,164.68072509765625,109.13973999023438,1.0,146.39666748046875,117.26116180419922,1.0,158.7823028564453,126.93720245361328,1.0,148.64012145996094,127.52819061279297,1.0,142.59971618652344,133.33018493652344,1.0,137.20921325683594,141.7215118408203,1.0,136.22438049316406,149.82154846191406,1.0,139.080810546875,157.2684783935547,1.0,146.6934051513672,164.9789276123047,1.0,155.53173828125,177.00486755371094,1.0,169.84060668945312,188.6453094482422,1.0,189.29043579101562,190.07632446289062,1.0
4,162.9891815185547,122.97200012207031,1.0,144.4703369140625,124.8712158203125,1.0,154.6027069091797,138.35865783691406,1.0,145.82142639160156,134.46243286132812,1.0,139.51312255859375,139.8218231201172,1.0,133.7810821533203,145.9573211669922,1.0,133.14305114746094,152.328857421875,1.0,134.69667053222656,158.99822998046875,1.0,140.00906372070312,166.42637634277344,1.0,147.64259338378906,178.24436950683594,1.0,158.73548889160156,191.8326416015625,0.9999978542327881,180.826904296875,196.42922973632812,0.9998915791511536
5,121.02922058105469,119.71308135986328,1.0,120.82157135009766,135.59915161132812,1.0,133.919677734375,129.36561584472656,1.0,128.8511505126953,136.67601013183594,1.0,132.5167694091797,143.12547302246094,1.0,134.75677490234375,149.3077850341797,1.0,137.13446044921875,155.04391479492188,1.0,138.06369018554688,161.18051147460938,1.0,141.68492126464844,167.65928649902344,1.0,148.9866485595703,181.33799743652344,1.0,159.42745971679688,196.146728515625,0.999983549118042,174.55030822753906,202.22601318359375,0.9975134134292603
6,92.45270538330078,136.912841796875,1.0,104.32975006103516,147.3919219970703,1.0,103.66065979003906,131.6068572998047,1.0,106.72003936767578,139.8107452392578,1.0,115.44071197509766,141.2241668701172,1.0,124.32341766357422,143.07875061035156,1.0,134.00485229492188,147.1146697998047,1.0,141.94569396972656,151.5399169921875,1.0,151.41317749023438,156.80116271972656,1.0,164.15447998046875,167.62974548339844,1.0,178.7615966796875,180.1728057861328,1.0,197.6673126220703,181.32289123535156,1.0
7,74.08075714111328,145.4095916748047,1.0,87.2403564453125,155.48013305664062,1.0,85.09957122802734,141.7806854248047,1.0,89.32235717773438,149.31202697753906,1.0,101.08451080322266,147.62107849121094,1.0,112.81873321533203,145.11407470703125,1.0,123.82491302490234,143.53045654296875,1.0,134.59291076660156,139.6373291015625,1.0,146.55865478515625,135.08795166015625,1.0,167.4721221923828,137.75779724121094,1.0,186.50660705566406,140.8739013671875,1.0,209.09190368652344,138.61032104492188,1.0
