scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,53.32437515258789,60.254940032958984,1.0,59.972740173339844,76.10987854003906,1.0,67.88932800292969,64.12924194335938,1.0,65.0899429321289,70.9268569946289,1.0,72.28475189208984,77.58465576171875,1.0,79.61290740966797,84.99304962158203,1.0,87.09053802490234,92.52918243408203,1.0,95.4008560180664,100.97306823730469,1.0,106.72897338867188,110.97261810302734,1.0,126.52459716796875,120.24443054199219,1.0,154.0764923095703,122.85167694091797,1.0,179.3734130859375,129.54812622070312,1.0
1,44.487754821777344,27.987743377685547,1.0,43.44729232788086,46.02043151855469,1.0,55.90752029418945,40.42414474487305,1.0,49.329566955566406,46.64447021484375,1.0,54.5092658996582,54.01856994628906,1.0,59.51103973388672,64.525146484375,1.0,63.490840911865234,74.20085144042969,1.0,71.19306182861328,84.21160888671875,1.0,79.61414337158203,95.50596618652344,1.0,90.86670684814453,112.72830963134766,1.0,107.3057861328125,127.88424682617188,1.0,131.59487915039062,140.85731506347656,0.9999998807907104
2,84.3926010131836,24.8624324798584,1.0,67.37928009033203,36.64204788208008,1.0,81.52136993408203,40.92497634887695,1.0,71.66582489013672,44.83526611328125,1.0,69.670654296875,53.584476470947266,1.0,68.48851776123047,64.32091522216797,1.0,69.91793823242188,74.6901626586914,1.0,72.66061401367188,85.20327758789062,1.0,75.99828338623047,96.79534149169922,1.0,79.68502044677734,117.99605560302734,0.9999996423721313,92.07414245605469,138.651123046875,1.0,109.63053894042969,156.2010955810547,1.0
3,112.15240478515625,18.015033721923828,0.9999996423721313,92.53372192382812,29.984146118164062,0.9999996423721313,106.98188781738281,39.44916534423828,0.9999995231628418,93.1618423461914,41.289878845214844,1.0,89.66209411621094,47.97323989868164,1.0,84.96676635742188,56.210758209228516,1.0,79.59710693359375,64.8099594116211,1.0,76.41979217529297,73.2467041015625,1.0,70.44751739501953,84.92237854003906,1.0,65.40292358398438,104.16515350341797,1.0,69.76045227050781,128.44503784179688,1.0,80.41168212890625,150.0293731689453,1.0
4,112.76534271240234,27.34935188293457,1.0,93.65161895751953,34.658653259277344,1.0,107.6243667602539,46.7130012512207,1.0,93.53097534179688,48.09086608886719,1.0,89.07520294189453,54.25978088378906,1.0,84.18811798095703,62.812049865722656,1.0,77.62279510498047,70.01049041748047,1.0,72.886962890625,77.15947723388672,1.0,64.4222640991211,85.93389129638672,1.0,55.22067642211914,104.00760650634766,1.0,49.68312454223633,125.81429290771484,0.9999990463256836,50.42085647583008,150.27210998535156,1.0
5,112.85604095458984,76.86463928222656,0.9999992847442627,96.67660522460938,64.38126373291016,1.0,95.09858703613281,80.32520294189453,1.0,90.38508605957031,71.74781036376953,1.0,82.31539154052734,70.18017578125,1.0,75.1933364868164,70.54447937011719,1.0,66.25029754638672,72.45040130615234,1.0,60.82206726074219,76.4423599243164,1.0,53.055233001708984,84.69151306152344,1.0,42.64079284667969,95.38176727294922,1.0,36.75043869018555,108.53794860839844,1.0,35.61648178100586,122.78457641601562,1.0
6,113.0573959350586,74.6927490234375,0.9999995231628418,97.34858703613281,64.19647216796875,1.0,96.08355712890625,80.50613403320312,1.0,90.9397201538086,72.09138488769531,1.0,83.26626586914062,70.72256469726562,1.0,75.93939208984375,70.5997543334961,1.0,66.94358825683594,72.1809310913086,1.0,61.12551498413086,75.79369354248047,1.0,51.946495056152344,82.16280364990234,1.0,41.63561248779297,93.32172393798828,1.0,34.83212661743164,107.43829345703125,1.0,30.84177589416504,120.53852081298828,1.0
7,113.35269927978516,74.5689926147461,1.0,97.55037689208984,64.6006088256836,1.0,96.37371826171875,80.6837387084961,1.0,91.26155853271484,72.2764663696289,1.0,83.40121459960938,70.85418701171875,1.0,75.97501373291016,70.5953140258789,1.0,66.9133529663086,71.97278594970703,1.0,61.06571960449219,75.55562591552734,1.0,51.808292388916016,81.89519500732422,1.0,41.18194580078125,92.9738540649414,1.0,33.747032165527344,106.78300476074219,1.0,30.283161163330078,120.45698547363281,1.0
