scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,194.36526489257812,70.47088623046875,1.0,174.8852081298828,71.46971130371094,0.9999996423721313,183.13375854492188,86.6397933959961,1.0,172.25570678710938,82.08309936523438,1.0,166.42684936523438,87.98518371582031,1.0,160.49188232421875,93.56993865966797,0.9999997615814209,153.97821044921875,102.83124542236328,1.0,151.4562225341797,113.58320617675781,1.0,152.55694580078125,122.18234252929688,1.0,157.30618286132812,138.34278869628906,1.0,175.39785766601562,151.10769653320312,1.0,197.5677032470703,150.2384796142578,1.0
1,192.51034545898438,68.9920425415039,1.0,172.71340942382812,70.33601379394531,1.0,182.23587036132812,85.41398620605469,1.0,171.14727783203125,81.94134521484375,1.0,165.72691345214844,88.28868103027344,1.0,160.14682006835938,94.04056549072266,0.9999997615814209,153.97866821289062,103.0287857055664,1.0,151.44244384765625,113.81086730957031,1.0,151.5523681640625,122.08894348144531,1.0,154.6414031982422,138.1947021484375,1.0,170.43917846679688,153.79171752929688,1.0,192.97235107421875,152.48268127441406,1.0
2,190.57168579101562,71.25767517089844,1.0,170.9356231689453,71.98020935058594,0.9999994039535522,181.07382202148438,86.63866424560547,1.0,170.16287231445312,83.64292907714844,1.0,164.65536499023438,89.26447296142578,1.0,160.1492462158203,95.28099060058594,0.9999998211860657,153.3061065673828,104.02164459228516,1.0,151.15390014648438,114.07209014892578,1.0,151.21832275390625,122.14147186279297,1.0,153.81809997558594,138.1977081298828,1.0,169.34242248535156,154.30369567871094,1.0,191.88223266601562,154.03997802734375,1.0
3,188.1033935546875,85.00886535644531,1.0,169.0712890625,80.91190338134766,0.9999997615814209,175.41915893554688,96.71178436279297,1.0,167.51171875,91.40751647949219,1.0,160.5222930908203,95.55928802490234,1.0,154.64407348632812,100.38277435302734,1.0,149.5834503173828,108.63876342773438,1.0,147.770751953125,115.43680572509766,1.0,148.3030242919922,123.0485610961914,1.0,149.8389434814453,138.0896759033203,1.0,164.27708435058594,155.6131591796875,1.0,189.05931091308594,156.4589080810547,1.0
4,191.86961364746094,96.72042083740234,1.0,176.26126098632812,88.10037231445312,0.9999904036521912,178.60951232910156,105.08406829833984,1.0,171.115478515625,97.21040344238281,1.0,163.73944091796875,98.1956787109375,1.0,156.67327880859375,101.699462890625,1.0,150.431884765625,107.61857604980469,1.0,147.38775634765625,114.12393188476562,1.0,146.8496551513672,121.69023132324219,1.0,148.05020141601562,138.1175079345703,1.0,162.60171508789062,154.43731689453125,1.0,186.42811584472656,156.81565856933594,1.0
5,194.36727905273438,107.7759780883789,0.9999995827674866,185.334228515625,97.32945251464844,0.9999918937683105,182.8345947265625,112.38761901855469,0.9999997615814209,180.03135681152344,103.83583068847656,0.9999994039535522,171.78382873535156,101.87163543701172,1.0,163.5281982421875,101.54554748535156,1.0,155.9144744873047,104.40937805175781,0.999998927116394,150.21484375,110.11566925048828,0.9999988079071045,144.3699188232422,120.11691284179688,1.0,139.5237579345703,138.0203399658203,1.0,149.9146270751953,155.2893524169922,1.0,170.96878051757812,161.9511260986328,1.0
6,199.09182739257812,117.031494140625,1.0,192.11294555664062,103.63818359375,0.9999975562095642,185.38845825195312,115.25119018554688,1.0,186.60214233398438,108.35366821289062,1.0,178.60845947265625,102.54203033447266,1.0,169.6295166015625,98.26729583740234,1.0,159.6199951171875,97.54168701171875,1.0,150.1905975341797,100.61630249023438,1.0,141.18942260742188,105.80543518066406,1.0,128.8156280517578,121.64214324951172,0.9999998211860657,129.79225158691406,145.2171630859375,1.0,147.19076538085938,162.5793914794922,1.0
7,182.37550354003906,143.68951416015625,0.9999995827674866,191.19784545898438,128.3039093017578,1.0,177.48500061035156,131.7804412841797,1.0,183.0496368408203,125.53016662597656,1.0,181.02468872070312,117.2157974243164,1.0,176.34542846679688,108.36894989013672,1.0,168.30859375,100.98450469970703,1.0,158.65859985351562,97.12647247314453,1.0,148.14202880859375,96.93057250976562,1.0,127.51644897460938,103.45214080810547,1.0,115.9544677734375,123.82652282714844,1.0,118.76140594482422,143.9275360107422,0.999999463558197
