scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,117.4169692993164,101.2930679321289,1.0,113.74283599853516,117.44336700439453,1.0,128.3959503173828,117.15211486816406,1.0,121.07101440429688,120.8404541015625,1.0,120.19520568847656,128.44454956054688,1.0,117.20568084716797,135.3851776123047,1.0,107.81304931640625,140.53707885742188,1.0,102.01669311523438,143.76625061035156,1.0,93.34007263183594,145.7598876953125,1.0,79.39369201660156,154.1515655517578,1.0,65.28128814697266,164.7879638671875,1.0,52.35011672973633,172.7050018310547,1.0
1,89.726318359375,80.63670349121094,1.0,92.86254119873047,99.54658508300781,1.0,106.0404281616211,91.51724243164062,1.0,101.11067962646484,98.72006225585938,1.0,104.67398834228516,106.89418029785156,1.0,108.94588470458984,115.10970306396484,1.0,111.85333251953125,125.28466796875,1.0,114.62612915039062,134.9710235595703,1.0,115.05166625976562,146.17388916015625,1.0,111.99237060546875,166.72251892089844,0.9999997615814209,106.86771392822266,187.5034942626953,0.9999889731407166,101.62344360351562,202.7294158935547,0.6036376953125
2,55.7569580078125,101.23182678222656,1.0,66.02096557617188,114.26472473144531,1.0,68.56029510498047,99.8401870727539,1.0,69.47406005859375,107.91584014892578,1.0,78.85521697998047,110.93609619140625,1.0,90.497802734375,114.42518615722656,1.0,101.55550384521484,119.90827178955078,1.0,112.80233764648438,126.82858276367188,1.0,121.36042022705078,134.9688720703125,1.0,134.2714385986328,151.9170379638672,1.0,140.08743286132812,175.92091369628906,0.9999425411224365,137.26393127441406,192.81927490234375,0.9696378111839294
3,13.948945999145508,93.51545715332031,1.0,20.755569458007812,105.89254760742188,1.0,25.49076271057129,93.12379455566406,1.0,26.484333038330078,100.82188415527344,1.0,37.558555603027344,104.79006958007812,1.0,49.65687942504883,107.57917022705078,1.0,61.380531311035156,110.67001342773438,1.0,74.83897399902344,112.08716583251953,1.0,88.06128692626953,115.45448303222656,1.0,107.22144317626953,125.46552276611328,1.0,125.67196655273438,139.46376037597656,1.0,146.03224182128906,152.89306640625,1.0
4,27.94541358947754,125.51546478271484,0.0042182207107543945,38.27792739868164,124.64152526855469,1.0,27.8924560546875,115.18919372558594,1.0,35.123695373535156,118.73474884033203,1.0,43.6096076965332,113.01956939697266,1.0,55.38443374633789,108.05450439453125,1.0,66.08436584472656,107.68669128417969,1.0,77.76303100585938,106.6248779296875,1.0,91.04508972167969,108.782958984375,1.0,114.4698486328125,117.21434020996094,1.0,134.4759979248047,127.82347869873047,1.0,154.55477905273438,140.67221069335938,1.0
5,33.436614990234375,129.64463806152344,1.5591856936225668e-05,44.181068420410156,130.76747131347656,1.0,32.60446548461914,123.87353515625,1.0,40.055511474609375,125.4866943359375,1.0,46.6024055480957,118.55150604248047,1.0,56.411075592041016,111.36257934570312,1.0,66.16555786132812,108.3497085571289,1.0,77.81840515136719,104.9914779663086,1.0,90.030517578125,104.04144287109375,1.0,115.67247772216797,108.14942169189453,1.0,138.61346435546875,114.58361053466797,1.0,161.2246856689453,125.09974670410156,1.0
6,39.003902435302734,126.88552856445312,0.0001468360424041748,50.21595001220703,126.8465576171875,1.0,38.25574493408203,120.19989776611328,1.0,44.74363708496094,120.94644927978516,1.0,51.02418518066406,114.49671173095703,1.0,59.887020111083984,107.80572509765625,1.0,68.88060760498047,105.5761947631836,1.0,80.00153350830078,102.27611541748047,1.0,92.19515991210938,101.9244613647461,1.0,118.37725830078125,104.17607879638672,1.0,142.0022430419922,110.65562438964844,1.0,163.73141479492188,121.0855484008789,1.0
7,54.83820343017578,128.76089477539062,0.052527785301208496,66.2713851928711,123.58686828613281,1.0,51.99814224243164,121.8003158569336,1.0,59.05288314819336,118.09173583984375,1.0,62.04341125488281,111.64461517333984,1.0,66.68624877929688,104.26945495605469,1.0,74.26473999023438,98.93728637695312,1.0,83.26904296875,92.14264678955078,1.0,92.6384048461914,86.61876678466797,1.0,114.87278747558594,72.87434387207031,1.0,137.30593872070312,65.8550796508789,0.9999997615814209,157.0439910888672,60.61033248901367,1.0
