scorer,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000,DLC_resnet50_deeplabcut-testSep29shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,neck,neck,neck,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,132.83226013183594,156.09654235839844,1.0,119.92105865478516,174.3183135986328,1.0,138.7900390625,172.60543823242188,1.0,131.67852783203125,177.35194396972656,1.0,132.42184448242188,184.73733520507812,1.0,132.8344268798828,191.9603271484375,1.0,132.50318908691406,196.4595947265625,0.9999998211860657,134.24505615234375,201.10214233398438,0.9999815225601196,132.19944763183594,204.3302459716797,0.9979106187820435,110.80937194824219,208.54150390625,0.5385245680809021,87.45979309082031,206.7740936279297,0.0005213320255279541,207.71914672851562,197.58023071289062,7.523983640567167e-06
1,132.9525909423828,155.70558166503906,1.0,120.97256469726562,172.754150390625,1.0,137.73757934570312,171.9019012451172,1.0,132.13145446777344,176.1778564453125,1.0,132.40721130371094,183.67483520507812,1.0,132.6229705810547,191.05615234375,1.0,132.34010314941406,195.8343963623047,1.0,133.66648864746094,200.6568603515625,0.9999897480010986,131.95420837402344,204.0659942626953,0.9975559711456299,110.7974853515625,207.91319274902344,0.8582305908203125,87.029296875,206.49984741210938,0.0018513798713684082,147.38543701171875,209.37442016601562,2.902594587794738e-06
2,111.28614807128906,168.1551055908203,1.0,116.61188507080078,181.87359619140625,1.0,122.79849243164062,170.3335723876953,1.0,125.86559295654297,178.18190002441406,1.0,132.11549377441406,182.310302734375,1.0,134.67950439453125,188.22369384765625,1.0,138.40640258789062,193.046875,1.0,137.27334594726562,199.37289428710938,1.0,132.10760498046875,203.95933532714844,0.9999954700469971,123.8589096069336,211.3692626953125,0.9395046234130859,246.84588623046875,201.10546875,1.1558828191482462e-05,209.7283477783203,197.4237823486328,7.031946734059602e-05
3,100.9404067993164,179.8099822998047,1.0,110.25772857666016,189.95721435546875,1.0,110.5219497680664,176.21185302734375,1.0,114.23480224609375,183.44161987304688,1.0,122.44437408447266,184.7563934326172,1.0,130.33021545410156,184.51748657226562,1.0,139.09776306152344,185.87545776367188,1.0,147.35800170898438,184.99168395996094,1.0,156.35598754882812,185.67153930664062,1.0,173.17933654785156,192.6497802734375,1.0,191.0366973876953,197.32888793945312,1.0,206.82986450195312,191.08447265625,1.0
4,201.6908416748047,179.38186645507812,3.5527566524251597e-06,115.96553039550781,198.39572143554688,1.0,105.22576141357422,193.63031005859375,1.0,112.23828125,195.08294677734375,1.0,118.25833892822266,189.09323120117188,1.0,128.94393920898438,183.3623809814453,1.0,137.93386840820312,181.61953735351562,1.0,148.1533660888672,180.69241333007812,1.0,160.10418701171875,179.1083984375,1.0,176.83546447753906,183.4837188720703,1.0,190.5481414794922,187.1854248046875,1.0,207.24853515625,184.17587280273438,1.0
5,113.96210479736328,157.92617797851562,1.0,113.16920471191406,179.1211700439453,1.0,123.13768768310547,170.5836639404297,1.0,122.08515930175781,176.69586181640625,1.0,127.88070678710938,181.13616943359375,1.0,134.7522735595703,186.17703247070312,1.0,142.54327392578125,189.23965454101562,1.0,150.0640106201172,190.27676391601562,1.0,157.93199157714844,189.98753356933594,1.0,173.4427032470703,195.0001983642578,1.0,191.0431365966797,197.54190063476562,1.0,206.65760803222656,190.145751953125,1.0
6,129.32308959960938,155.76974487304688,1.0,121.38136291503906,173.17771911621094,1.0,136.32623291015625,169.20706176757812,1.0,130.2758026123047,175.09194946289062,1.0,132.98475646972656,181.77383422851562,1.0,136.9620819091797,188.10986328125,1.0,142.47430419921875,192.7738037109375,1.0,148.88851928710938,194.70387268066406,1.0,156.7792205810547,196.0120849609375,1.0,170.72128295898438,202.89012145996094,1.0,190.16525268554688,202.48446655273438,0.9761830568313599,208.52037048339844,195.1384735107422,0.9196344614028931
7,142.662353515625,151.19837951660156,1.0,129.1328887939453,164.83753967285156,1.0,144.68746948242188,168.03488159179688,1.0,137.3654327392578,170.66139221191406,1.0,135.69888305664062,178.94168090820312,1.0,134.92855834960938,186.71493530273438,1.0,139.9903564453125,192.36196899414062,1.0,146.61318969726562,195.80499267578125,1.0,155.6052703857422,197.21202087402344,1.0,170.63819885253906,203.536865234375,0.999984860420227,187.09585571289062,207.7193145751953,0.6924483180046082,207.59317016601562,195.5685577392578,0.16414541006088257
